"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"HAMBLETON R.K.; MILLS C.N.; SIMON R.","HAMBLETON, RONALD K. (7006242264); MILLS, CRAIG N. (55951945400); SIMON, ROBERT (57189396382)","7006242264; 55951945400; 57189396382","DETERMINING THE LENGTHS FOR CRITERION‐REFERENCED TESTS","1983","Journal of Educational Measurement","20","1","","27","38","11","6","10.1111/j.1745-3984.1983.tb00187.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746339255&doi=10.1111%2fj.1745-3984.1983.tb00187.x&partnerID=40&md5=884883abc4407af771001195a057e83a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-33746339255"
"HUGHES D.C.; KEELING B.; TUCK B.F.","HUGHES, DAVID C. (57213111654); KEELING, BRIAN (6701629267); TUCK, BRYAN F. (7005647113)","57213111654; 6701629267; 7005647113","EFFECTS OF ACHIEVEMENT EXPECTATIONS AND HANDWRITING QUALITY ON SCORING ESSAYS","1983","Journal of Educational Measurement","20","1","","65","70","5","37","10.1111/j.1745-3984.1983.tb00190.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001896536&doi=10.1111%2fj.1745-3984.1983.tb00190.x&partnerID=40&md5=8e259385285d9dc403806a2d81271eba","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0001896536"
"FRISBIE D.A.; DRUVA C.A.","FRISBIE, DAVID A. (7003704007); DRUVA, CYNTHIA A. (57191119781)","7003704007; 57191119781","ESTIMATING THE RELIABILITY OF MULTIPLE TRUE‐FALSE TESTS","1986","Journal of Educational Measurement","23","2","","99","105","6","13","10.1111/j.1745-3984.1986.tb00236.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038590131&doi=10.1111%2fj.1745-3984.1986.tb00236.x&partnerID=40&md5=409d8a36f54f79bdb747b74225e2482b","This study was designed to examine the level of dependence within multiple true‐false (MTF) test item clusters by computing sets of item intercorrelations with data from a test composed of both MTF and multiple choice (MC) items. It was posited that internal analysis reliability estimates for MTF tests would be spurious due to elevated MTF within‐cluster intercorrelations. Results showed that, on the average, MTF within‐cluster dependence was no greater than that found between MTF items from different clusters, between MC items, or between MC and MTF items. But item for item, there was greater dependence between items within the same cluster than between items of different clusters. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0038590131"
"CHASE C.I.","CHASE, CLINTON I. (7102500238)","7102500238","ESSAY TEST SCORES AND READING DIFFICULTY","1983","Journal of Educational Measurement","20","3","","293","297","4","12","10.1111/j.1745-3984.1983.tb00207.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011219510&doi=10.1111%2fj.1745-3984.1983.tb00207.x&partnerID=40&md5=6db46bab201e6ef41011f383dd548be7","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85011219510"
"HAERTEL E.; CALFEE R.","HAERTEL, EDWARD (6602745554); CALFEE, ROBERT (24605978700)","6602745554; 24605978700","SCHOOL ACHIEVEMENT: THINKING ABOUT WHAT TO TEST","1983","Journal of Educational Measurement","20","2","","119","132","13","15","10.1111/j.1745-3984.1983.tb00194.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988115801&doi=10.1111%2fj.1745-3984.1983.tb00194.x&partnerID=40&md5=082310c02693402dfc5d0749440bba85","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988115801"
"VALENCIA R.R.; RANKIN R.J.","VALENCIA, RICHARD R. (7005533880); RANKIN, RICHARD J. (7102093640)","7005533880; 7102093640","FACTOR ANALYSIS OF THE K–ABC FOR GROUPS OF ANGLO AND MEXICAN AMERICAN CHILDREN","1986","Journal of Educational Measurement","23","3","","209","219","10","15","10.1111/j.1745-3984.1986.tb00246.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001161861&doi=10.1111%2fj.1745-3984.1986.tb00246.x&partnerID=40&md5=6a71da7bcc7e88bc6cd77cd56a950717","Factor analyses of the Kaufman Assessment Battery for Children (K–ABC) were performed on separate groups of Anglo (n = 100) and Mexican American (n = 100) fifth‐grade children to determine the comparability of underlying structures and to examine the existence of possible bias in construct validity of the K–ABC for each group. The subjects were selected from two contiguous school districts and stratified by grade, socioeconomic status (SES), and language status. A principal factor analysis produced two factors in the Mental Processing area and three factors in the total battery (Mental Processing plus Achievement areas) for the two groups. Examination of the coefficients of congruence indicated factorial similarity across four of five factors. Furthermore, the factors that emerged for the Anglo and Mexican American groups corresponded to the scales comprising the K–ABC. The results of the investigation provide some evidence for the construct validity of the K–ABC for the two ethnic groups. Further test bias research on the K–ABC is recommended. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0001161861"
"LINN R.L.; HASTINGS C.N.","LINN, ROBERT L. (56126633100); HASTINGS, C. NICHOLAS (57024743900)","56126633100; 57024743900","A META ANALYSIS OF THE VALIDITY OF PREDICTORS OF PERFORMANCE IN LAW SCHOOL","1984","Journal of Educational Measurement","21","3","","245","259","14","27","10.1111/j.1745-3984.1984.tb01032.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000014539&doi=10.1111%2fj.1745-3984.1984.tb01032.x&partnerID=40&md5=e1ed9bc21757b99c7759cb8e96d3abcd","Although there is considerable evidence that the Law School Admission Test (LSAT) and the undergraduate grade‐point average (UGPA) have a useful degree of predictive validity, there is also a large variation in the magnitude of the coefficients across schools. Understanding this variation has important implications for the use and interpretation of results of a validity study conducted at an individual school. A meta analysis of the validity results and data on applicants to 154 law schools was conducted in an effort to better understand this observed variation. The standard deviation (SD) on the LSAT and the correlation between the LSAT and UGPA for accepted students at each law school accounted for 58.5% of the between‐school variance in the multiple correlations of these two predictors with first‐year average grade in law school. Sampling error accounted for an additional 12% of the variance. Hence, only a small fraction of the between‐school variability in validities remains to be explained by other statistical artifacts of situational specificity factors. Mean validities and 90% credibility values for four adjustment procedures are reported as are the mean observed validities for different combinations of predictors. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0000014539"
"HUGHES D.C.; KEELING B.","HUGHES, DAVID C. (57213111654); KEELING, BRIAN (6701629267)","57213111654; 6701629267","THE USE OF MODEL ESSAYS TO REDUCE CONTEXT EFFECTS IN ESSAY SCORING","1984","Journal of Educational Measurement","21","3","","277","281","4","17","10.1111/j.1745-3984.1984.tb01034.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0039149829&doi=10.1111%2fj.1745-3984.1984.tb01034.x&partnerID=40&md5=e280d362c5a88261d4913843ab7d4725","Several studies have shown the existence of context effects in the scoring of essays. That is, essays receive higher marks when preceded by poor quality scripts than when preceded by good quality scripts. The present study investigated the effectiveness of providing scorers with model essays to reduce the influence of context. Context effects persisted despite the use of model essays during scoring. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0039149829"
"McCAULEY D.E., JR.; COLBERG M.","McCAULEY, DONALD E. (57195040263); COLBERG, MAGDA (24517514500)","57195040263; 24517514500","TRANSPORTABILITY OF DEDUCTIVE MEASUREMENT ACROSS CULTURES","1983","Journal of Educational Measurement","20","1","","81","92","11","2","10.1111/j.1745-3984.1983.tb00192.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024944162&doi=10.1111%2fj.1745-3984.1983.tb00192.x&partnerID=40&md5=2529d4087e9a73fb6945da833876471f","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85024944162"
"SHEPARD L.A.; CAMILLI G.; WILLIAMS D.M.","SHEPARD, LORRIE A. (23147241200); CAMILLI, GREGORY (7003383989); WILLIAMS, DAVID M. (57195043407)","23147241200; 7003383989; 57195043407","VALIDITY OF APPROXIMATION TECHNIQUES FOR DETECTING ITEM BIAS","1985","Journal of Educational Measurement","22","2","","77","105","28","56","10.1111/j.1745-3984.1985.tb01050.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988117027&doi=10.1111%2fj.1745-3984.1985.tb01050.x&partnerID=40&md5=f2ab55feb7f1e5a953c4ed07e83789d5","The purpose of this research was to recommend an item bias procedure when the number of minority examinees is too small to use preferred three‐parameter IRT methods. The chi‐square, Angoff delta‐plot, andpseudo‐IRT indices were compared with both real and simulated data. For the real test data a criterion of known bias had been established by cross‐validated IRT‐3 results. The findings from the Math Test and the simulated test were consistent. The pseudo‐IRT approach was best (measured by both correlations and percent agreement) in delecting criterion bias. The chi‐square was close in accuracy to the pseudo‐IRT index. The Angoff delta‐plot method was found to be inadequate on both heuristic and empirical grounds. In extreme cases it even identified items as biased against whites that were simulated to be biased against blacks. However, a modified Angoff index, where p‐value differences were regressed on item point biserials (and the residualized values used as the index), was nearly as good as the chi‐square in identifying known bias. A final caution was offered regarding the use of item bias techniques. The statistical flags should never be used mechanically to discard items; rather they should be used to inspect items for possible differences in meaning. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988117027"
"POWERS D.E.","POWERS, DONALD E. (7202818498)","7202818498","EFFECTS OF COACHING ON GRE APTITUDE TEST SCORES","1985","Journal of Educational Measurement","22","2","","121","136","15","24","10.1111/j.1745-3984.1985.tb01052.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988098340&doi=10.1111%2fj.1745-3984.1985.tb01052.x&partnerID=40&md5=cd8f23218be37e91dc1c324619fa5431","Test preparation activities were determined for a large representative sample of Graduate Record Examination (GRE) Aptitude Test takers. About 3% of these examinees had attended formal coaching programs for one or more sections of the test. After adjusting for differences in the background characteristics of coached and uncoached students, effects on test scores were related to the length and the type of programs offered. The effects on GRE verbal ability scores were not significantly related to the amount of coaching examinees received, and quantitative coaching effects increased slightly but not significantly with additional coaching. Effects on analytical ability scores, on the other hand, were related significantly to the length of coaching programs, through improved performance on two analytical item types, which have since been deleted from the test. Overall, the data suggest that, when compared with the two highly susceptible item types that have been removed from the GRE Aptitude Test, the test item types in the current version of the test (now called the GRE General Test) appear to show relatively little susceptibility to formal coaching experiences of the kinds considered here. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988098340"
"BAKER F.B.","BAKER, FRANK B. (7202513736)","7202513736","TECHNOLOGY AND TESTING: STATE OF THE ART AND TRENDS FOR THE FUTURE","1984","Journal of Educational Measurement","21","4","","399","406","7","2","10.1111/j.1745-3984.1984.tb01043.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970340206&doi=10.1111%2fj.1745-3984.1984.tb01043.x&partnerID=40&md5=cf91263fa68fca1bed0244d5b135864b","Until recently, computers and computer related technology have been used in testing primarily to provide large scale programs with cost effective scoring and reporting. However, the “microcomputer revolution” is beginning to have a significant impact on how technology is being employed in testing. The present paper reviews a number of existing applications where microcomputers have been successfully employed in the context of testing. Then, future trends in both technology and instruction are examined for possible impact upon testing. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84970340206"
"JACKSON D.N.; HOLDEN R.R.; LOCKLIN R.H.; MARKS E.","JACKSON, DOUGLAS N. (7404288191); HOLDEN, RONALD R. (7102188239); LOCKLIN, RALPH H. (57195040650); MARKS, EDMOND (25954348600)","7404288191; 7102188239; 57195040650; 25954348600","TAXONOMY OF VOCATIONAL INTERESTS OF ACADEMIC MAJOR AREAS","1984","Journal of Educational Measurement","21","3","","261","275","14","7","10.1111/j.1745-3984.1984.tb01033.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009125385&doi=10.1111%2fj.1745-3984.1984.tb01033.x&partnerID=40&md5=d1ca91938301dc1e1c9b2164a8e6a063","This study appraised the degree to which student profiles on the Jackson Vocational Interest Survey (JVIS) for different academic majors could be clustered in a meaningful way. From an initial sample of 10,134 students, a matrix of mean scores for 131 academic majors on each of 34 JVIS basic interest scales was computed. This matrix was subjected to a singular value decomposition with subsequent orthogonal and oblique rotations of 17 reference axes. The 17 clusters so defined reflected distinct sets of academic major fields, with separate clusters for majors in engineering, computer science, performing arts, communicative arts, human services, and others. Male and female groups entered into the definition of every cluster. Based on the salient representations of academic majors on these reference axes, modal cluster profiles were computed and decomposed into five orthogonal higher‐order dimensions. The implications of these findings for the psychology of occupational choice, career development, and vocational interest measurement are outlined. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0009125385"
"VAN DE VIJVER F.J.R.; POORTINGA Y.H.","VAN DE VIJVER, FONS J. R. (7003643938); POORTINGA, YPE H. (7004708804)","7003643938; 7004708804","A COMMENT ON McCAULEY AND COLBERG'S CONCEPTION OF CROSS‐CULTURAL TRANSPORTABILITY OF TESTS","1985","Journal of Educational Measurement","22","2","","157","161","4","1","10.1111/j.1745-3984.1985.tb01055.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965783071&doi=10.1111%2fj.1745-3984.1985.tb01055.x&partnerID=40&md5=0e287f044573f8008f4d17805bee83ab","Recently McCauley and Colberg described a theory of transportability, an approach to devising test items for cross‐cultural comparative research that are free from unwanted cultural effects. They also provided data to demonstrate the feasibility of their approach. In this comment it is argued that the transportability notion resembles earlier cross‐cultural work and does not add new insights into the vexed problem of cross‐cultural comparison. It is also stated that McCauley and Colberg's statistical checks do not preclude the possibility of bias. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84965783071"
"GAMACHE L.M.; NOVICK M.R.","GAMACHE, LEANN M. (57195041483); NOVICK, MELVIN R. (16513922700)","57195041483; 16513922700","CHOICE OF VARIABLES AND GENDER DIFFERENTIATED PREDICTION WITHIN SELECTED ACADEMIC PROGRAMS","1985","Journal of Educational Measurement","22","1","","53","70","17","13","10.1111/j.1745-3984.1985.tb01049.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009891569&doi=10.1111%2fj.1745-3984.1985.tb01049.x&partnerID=40&md5=a62bb37596b1ec2a7474953995c7e101","The existence of differential prediction of 2‐year grade point average is reported for gender groups within programs of study at a large state university. Johnson‐Neyman analyses indicate regions on the predictor score scales where differential prediction has practical impact within each program. A significant portion of students is generally affected. It is shown that careful selection of a subset of variables reduces differential prediction while maintaining predictive potency. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0009891569"
"McARTHUR D.L.; CHOPPIN B.H.","McARTHUR, DAVID L. (57529045900); CHOPPIN, BRUCE H. (6506847898)","57529045900; 6506847898","COMPUTERIZED DIAGNOSTIC TESTING","1984","Journal of Educational Measurement","21","4","","391","397","6","10","10.1111/j.1745-3984.1984.tb01042.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984119652&doi=10.1111%2fj.1745-3984.1984.tb01042.x&partnerID=40&md5=1bba634cf6e3f70ac655e4a657137e18","Efforts to use computers for diagnostic testing in education require appropriate psychometric and technological strategies and, equally important, good theoretical foundations as to what constitutes a diagnosis and how it is to be discerned in an examinee's performance. Although at present this combination is infrequent in education, for some years it has been in evidence in computer‐managed diagnosis in medicine. For comparable success in the field of education, it is argued that artificial intelligence algorithms may provide a suitable avenue for developing diagnostic testing further. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84984119652"
"SEDDON G.M.","SEDDON, G.M. (6701422029)","6701422029","THE MEASUREMENT AND PROPERTIES OF DIVERGENT THINKING ABILITY AS A SINGLE COMPOUND ENTITY","1983","Journal of Educational Measurement","20","4","","393","402","9","12","10.1111/j.1745-3984.1983.tb00216.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007818000&doi=10.1111%2fj.1745-3984.1983.tb00216.x&partnerID=40&md5=220c4908bf621c5c80b361763bda7030","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85007818000"
"EBEL R.L.","EBEL, ROBERT L. (16050366400)","16050366400","PROPOSED SOLUTIONS TO TWO PROBLEMS OF TEST CONSTRUCTION","1982","Journal of Educational Measurement","19","4","","267","278","11","14","10.1111/j.1745-3984.1982.tb00133.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005203201&doi=10.1111%2fj.1745-3984.1982.tb00133.x&partnerID=40&md5=c8b1fe72e398ba488d86ed8a561e80bd","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85005203201"
"PHILLIPS S.E.","PHILLIPS, S.E. (7402028180)","7402028180","THE EFFECTS OF THE DELETION OF MISFITTING PERSONS ON VERTICAL EQUATING VIA THE RASCH MODEL","1986","Journal of Educational Measurement","23","2","","107","118","11","8","10.1111/j.1745-3984.1986.tb00237.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007338399&doi=10.1111%2fj.1745-3984.1986.tb00237.x&partnerID=40&md5=b0ed68b31f433585c74293b36b50e13a","The purpose of the study was to compare Rasch model equatings of multilevel achievement test data before and after the deletion of misfitting persons. The Rasch equatings were also compared with an equating obtained using the equipercentile method. No basis could be found in the results for choosing between the two Rasch equatings. The deletion of misfitting persons produced minor improvements in Rasch model fit to the data. Both Rasch equatings produced results that differed from the results of the equipercentile equating. The Rasch data also indicated that the misfitting persons deleted in the second Rasch equating tended to be from the lower portion of the achievement distribution, suggesting that they may have been guessing. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0007338399"
"ANGOFF W.H.; SCHRADER W.B.","ANGOFF, WILLIAM H. (16648034100); SCHRADER, WILLIAM B. (57205964659)","16648034100; 57205964659","A STUDY OF HYPOTHESES BASIC TO THE USE OF RIGHTS AND FORMULA SCORES","1984","Journal of Educational Measurement","21","1","","1","17","16","20","10.1111/j.1745-3984.1984.tb00217.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988079977&doi=10.1111%2fj.1745-3984.1984.tb00217.x&partnerID=40&md5=e387902ac0133c9daf74406df6c8ad07","The hypothesis that some students, when tested under formula directions, omit items about which they have useful partial knowledge implies that such directions are not as fair as rights directions, especially to those students who are less inclined to guess. This hypothesis may be called the differential effects hypothesis. An alternative hypothesis states that examinees would perform no better than chance expectation on items that they would omit under formula directions but would answer under rights directions. This may be called the invariance hypothesis. Experimental data on this question were obtained by conducting special test administrations of College Board SAT‐verbal and Chemistry tests and by including experimental tests in a Graduate Management Admission Test administration. The data provide a basis for evaluating the two hypotheses and for assessing the effects of directions on the reliability and parallelism of scores for sophisticated examinees taking professionally developed tests. Results support the invariance hypothesis rather than the differential effects hypothesis. Copyright © 1984, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988079977"
"MILLER M.D.","MILLER, M. DAVID (55757783023)","55757783023","TIME ALLOCATION AND PATTERNS OF ITEM RESPONSE","1986","Journal of Educational Measurement","23","2","","147","156","9","12","10.1111/j.1745-3984.1986.tb00240.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007260631&doi=10.1111%2fj.1745-3984.1986.tb00240.x&partnerID=40&md5=764040dbc967265a56826c93557bfa4c","A measure of student patterns of item response is usually interpreted as a measure of carelessness or guessing. However, when aggregated to the class level, it was shown that the index identifies classes that have a poor match between test content and instructional coverage. In particular, Sato's (1980) caution index identified classes whose pattern of time allocation across content areas was atypical. In addition, it was found that the mean caution index for a class can best be interpreted knowing the within‐class standard deviation of the index. Copyright © 1986, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0007260631"
"BIRENBAUM M.; SHAW D.J.","BIRENBAUM, MENUCHA (6701441757); SHAW, DORIS J. (57195042453)","6701441757; 57195042453","TASK SPECIFICATION CHART: A KEY TO A BETTER UNDERSTANDING OF TEST RESULTS","1985","Journal of Educational Measurement","22","3","","219","230","11","11","10.1111/j.1745-3984.1985.tb01060.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988115372&doi=10.1111%2fj.1745-3984.1985.tb01060.x&partnerID=40&md5=67bba8c06c63aaa66310c4ccd1adf426","A task specification chart (TSC) that integrates the content facets and the procedural steps of a specified task is suggested as a tool for designing a test and for interpreting its results. An instructional unit for adding and subtracting fractions was used to demonstrate the design and application of the TSC. To evaluate its efficacy, a test based on the TSC was administered to two independent samples. Accounts of the variance of item difficulty indices and errors in students’ responses were used as the criteria for this evaluation. The results indicated that a very high percentage of variance in item difficulty indices was accounted for by item characteristics representing different task components. The typology of errors constructed on the basis of the TSC proved to be an efficient tool for identifying erroneous rules of operation underlying students' response patterns on the test. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988115372"
"ROGOSA D.R.; WILLETT J.B.","ROGOSA, DAVID R. (16465325600); WILLETT, JOHN B. (35561044200)","16465325600; 35561044200","DEMONSTRATING THE RELIABILITY THE DIFFERENCE SCORE IN THE MEASUREMENT OF CHANGE","1983","Journal of Educational Measurement","20","4","","335","343","8","287","10.1111/j.1745-3984.1983.tb00211.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935443438&doi=10.1111%2fj.1745-3984.1983.tb00211.x&partnerID=40&md5=a25751f60595600d6fecf7dbe2bc8bcf","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84935443438"
"BENSON J.; HOCEVAR D.","BENSON, JERI (7401802146); HOCEVAR, DENNIS (7003755443)","7401802146; 7003755443","THE IMPACT OF ITEM PHRASING ON THE VALIDITY OF ATTITUDE SCALES FOR ELEMENTARY SCHOOL CHILDREN","1985","Journal of Educational Measurement","22","3","","231","240","9","155","10.1111/j.1745-3984.1985.tb01061.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001987115&doi=10.1111%2fj.1745-3984.1985.tb01061.x&partnerID=40&md5=ea32e83e2580cc040be497af577b6671","The purpose of the study was to examine the effect of item phrasing on the validity of a Likert‐type attitude scale. Three content similar scales were composed of 15 items, either all positive, all negative, or a mixture of positive and negative items. Five hundred twenty‐two students in grades 4–6 responded to one of the three forms. Results from the all positive and negative forms indicated that item means, variances, and factor structures differed significantly. Inspection of item means suggested that it was difficult for the students to indicate agreement by disagreeing with a negative statement. Analyses of the mixed phrasing form indicated factors based upon item phrasing, not item content. Taken together, the results suggest that the technique of balancing item phrasing when used with elementary students appears to affect adversely the validity of attitude measurement. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0001987115"
"JOHNSON S.; BELL J.F.","JOHNSON, SANDRA (55466788600); BELL, JOHN F. (57198402998)","55466788600; 57198402998","EVALUATING AND PREDICTING SURVEY EFFICIENCY USING GENERALIZABILITY THEORY","1985","Journal of Educational Measurement","22","2","","107","119","12","12","10.1111/j.1745-3984.1985.tb01051.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988064245&doi=10.1111%2fj.1745-3984.1985.tb01051.x&partnerID=40&md5=3d40f25d886f7956b94ff7a0a90d676e","A long‐term science performance monitoring program began in England, Wales, and Northern Ireland in 1980 with the first in an initial series of annual national sample surveys of the science performances of II‐, 13‐ and 15‐year‐old pupils. The assessment framework underlying this program is process‐oriented, consisting of a number of subcategories of science activity, some of which are assessed in practical mode. Pupils are randomly selected for testing according to a complex sampling scheme. Questions are also selected randomly to represent the various subcategories. From the start of this program, it was intended to appeal to generalizability theory for a suitable estimation paradigm, and in this paper some preliminary applications of G‐theory are described. The results of these applications would suggest that computerized question‐banking, domain‐sampling of questions, and G‐theory together provide a useful new technology for this kind of performance monitoring exercise. The issue of interpretability might still remain a problem, however, unless the question domains can be clearly defined, and can be reflected in the question pools with consistency over time. Copyright © 1985, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84988064245"
"BIRENBAUM M.; TATSUOKA K.K.","BIRENBAUM, MENUCHA (6701441757); TATSUOKA, KIKUMI K. (6603447775)","6701441757; 6603447775","THE EFFECT OF A SCORING SYSTEM BASED ON THE ALGORITHM UNDERLYING THE STUDENTS’RESPONSE PATTERNS ON THE DIMENSIONALITY OF ACHIEVEMENT TEST DATA OF THE PROBLEM SOLVING TYPE","1983","Journal of Educational Measurement","20","1","","17","26","9","15","10.1111/j.1745-3984.1983.tb00186.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988063710&doi=10.1111%2fj.1745-3984.1983.tb00186.x&partnerID=40&md5=97a3e88da126763981709178fa5b9309","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988063710"
"VAN DER LINDEN W.J.","VAN DER LINDEN, WIM J. (55409657500)","55409657500","A LATENT TRAIT METHOD FOR DETERMINING INTRAJUDGE INCONSISTENCY IN THE ANGOFF AND NEDELSKY TECHNIQUES OF STANDARD SETTING","1982","Journal of Educational Measurement","19","4","","295","308","13","60","10.1111/j.1745-3984.1982.tb00135.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988140907&doi=10.1111%2fj.1745-3984.1982.tb00135.x&partnerID=40&md5=d9c7eb0a9009e1a6b40f7467df765063","[No abstract available]","","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84988140907"
"HUYNH H.; SAUNDERS J.C.","HUYNH, HUYNH (16512875100); SAUNDERS, JOSEPH C. (36932795300)","16512875100; 36932795300","ACCURACY OF TWO PROCEDURES FOR ESTIMATING RELIABILITY OF MASTERY TESTS","1980","Journal of Educational Measurement","17","4","","351","358","7","14","10.1111/j.1745-3984.1980.tb00836.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037927338&doi=10.1111%2fj.1745-3984.1980.tb00836.x&partnerID=40&md5=bc1b63741cc18440b8268873eb55dffb","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0037927338"
"WILD C.L.; DURSO R.; RUBIN D.B.","WILD, CHERYL L. (57190902463); DURSO, ROBIN (57195042820); RUBIN, DONALD B. (7202307156)","57190902463; 57195042820; 7202307156","EFFECT OF INCREASED TEST‐TAKING TIME ON TEST SCORES BY ETHNIC GROUP, YEARS OUT OF SCHOOL, AND SEX","1982","Journal of Educational Measurement","19","1","","19","28","9","31","10.1111/j.1745-3984.1982.tb00111.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953072875&doi=10.1111%2fj.1745-3984.1982.tb00111.x&partnerID=40&md5=9cef65d8e34686c9ceaa241352cfa64f","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84953072875"
"LEINHARDT G.; SEEWALD A.M.","LEINHARDT, GAEA (6602602646); SEEWALD, ANDREA MAR (6506451932)","6602602646; 6506451932","STUDENT‐LEVEL OBSERVATION OF BEGINNING READING","1981","Journal of Educational Measurement","18","3","","171","177","6","6","10.1111/j.1745-3984.1981.tb00851.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005406756&doi=10.1111%2fj.1745-3984.1981.tb00851.x&partnerID=40&md5=fec4b2cf4bf13ada5d6aa644894f7b28","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85005406756"
"BROWN C.","BROWN, CHARLES (57036025200)","57036025200","A NOTE ON THE DETERMINATION OF “ACCEPTABLE” PERFORMANCE IN THORNDIKE'S STANDARD OF FAIR SELECTION","1980","Journal of Educational Measurement","17","3","","203","209","6","3","10.1111/j.1745-3984.1980.tb00827.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347779585&doi=10.1111%2fj.1745-3984.1980.tb00827.x&partnerID=40&md5=a9ad4ce0b852a774f7baea3b9b9f0bb4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0347779585"
"DALY J.A.; DICKSON‐MARKMAN F.","DALY, JOHN A. (7401992187); DICKSON‐MARKMAN, FRAN (56994855200)","7401992187; 56994855200","CONTRAST EFFECTS IN EVALUATING ESSAYS","1982","Journal of Educational Measurement","19","4","","309","316","7","33","10.1111/j.1745-3984.1982.tb00136.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001058749&doi=10.1111%2fj.1745-3984.1982.tb00136.x&partnerID=40&md5=fdd11a4e4e0e17900ef28c3ec5605a65","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0001058749"
