"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Macarthur R.S.; Mosychuk H.","Macarthur, R.S. (7007168807); Mosychuk, H. (57190712929)","7007168807; 57190712929","LOWER AND UPPER SOCIOECONOMIC GROUP CONTRASTS IN LONG‐TERM PREDICTABILITY OF GRADE NINE ACHIEVEMENT","1966","Journal of Educational Measurement","3","2","","167","168","1","1","10.1111/j.1745-3984.1966.tb00874.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340707&doi=10.1111%2fj.1745-3984.1966.tb00874.x&partnerID=40&md5=cbf3a1f48e7afba639d1fd997f62ada0","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340707"
"Tenopyr M.L.; Jacobs A.; Michael W.B.","Tenopyr, Mary L. (6602792503); Jacobs, Alfred (57206340607); Michael, William B. (22976355500)","6602792503; 57206340607; 22976355500","A DIMENSIONAL ANALYSIS OF GUILFORD‐ZIMMERMAN TEMPERAMENT SURVEY SCORES RELATIVE TO CONTENT AND RESPONSE STYLE","1966","Journal of Educational Measurement","3","1","","45","51","6","0","10.1111/j.1745-3984.1966.tb00865.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340948&doi=10.1111%2fj.1745-3984.1966.tb00865.x&partnerID=40&md5=70b13026bf5511dd9f374565f05349f4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340948"
"Wolf R.","Wolf, Richard (57220808945)","57220808945","EVALUATION OF SEVERAL FORMULAE FOR CORRECTION OF ITEM‐TOTAL CORRELATIONS IN ITEM ANALYSIS","1967","Journal of Educational Measurement","4","1","","21","26","5","9","10.1111/j.1745-3984.1967.tb00565.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982055317&doi=10.1111%2fj.1745-3984.1967.tb00565.x&partnerID=40&md5=083bccbd5ecb5ec4f3191e81dda00140","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982055317"
"Madaus G.F.; Rippey R.M.","Madaus, George F. (6602679298); Rippey, Robert M. (6603819473)","6602679298; 6603819473","ZEROING IN ON THE STEP WRITING TEST: WHAT DOES IT TELL A TEACHER?","1966","Journal of Educational Measurement","3","1","","19","25","6","1","10.1111/j.1745-3984.1966.tb00860.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339886&doi=10.1111%2fj.1745-3984.1966.tb00860.x&partnerID=40&md5=ddd836accd1104578798e53bbf93c7c0","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982339886"
"Evans G.T.","Evans, G.T. (57213475469)","57213475469","GROWTH FACTOR ANALYSIS OF THE IOWA TESTS OF EDUCATIONAL DEVELOPMENT","1967","Journal of Educational Measurement","4","3","","179","190","11","0","10.1111/j.1745-3984.1967.tb00588.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982339647&doi=10.1111%2fj.1745-3984.1967.tb00588.x&partnerID=40&md5=04bcbb1fc823573d8b235b917777a270","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982339647"
"Hjelm H.F.","Hjelm, Howard F. (56947461200)","56947461200","A NATIONAL DATA BANK ‐ THE U.S. OFFICE OF EDUCATION","1965","Journal of Educational Measurement","2","2","","144","146","2","1","10.1111/j.1745-3984.1965.tb00407.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336414&doi=10.1111%2fj.1745-3984.1965.tb00407.x&partnerID=40&md5=435e5f6e3f2f991bae04a3a39d8c4bc5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982336414"
"Coulson J.E.; Cogswell J.F.","Coulson, John E. (24781683200); Cogswell, John F. (24798609000)","24781683200; 24798609000","EFFECTS OF INDIVIDUALIZED INSTRUCTION ON TESTING","1965","Journal of Educational Measurement","2","1","","59","64","5","2","10.1111/j.1745-3984.1965.tb00391.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982342131&doi=10.1111%2fj.1745-3984.1965.tb00391.x&partnerID=40&md5=fc93db824386e8c1549ba688ab05f96b","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982342131"
"Graham P.A.","Graham, Patricia Albjerg (57197698542)","57197698542","JOSEPH MAYER RICE AS A FOUNDER OF THE PROGRESSIVE EDUCATION MOVEMENT","1966","Journal of Educational Measurement","3","2","","129","133","4","7","10.1111/j.1745-3984.1966.tb00868.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982342132&doi=10.1111%2fj.1745-3984.1966.tb00868.x&partnerID=40&md5=bc43e7f73bcf3bd64f877efd2eed909b","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982342132"
"Forbes J.","Forbes, John (57190711316)","57190711316","OPERATIONAL GAMING AND DECISION SIMULATION","1965","Journal of Educational Measurement","2","1","","15","18","3","0","10.1111/j.1745-3984.1965.tb00385.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334707&doi=10.1111%2fj.1745-3984.1965.tb00385.x&partnerID=40&md5=6ab1aa8ed9ec845dd4280f0d464857c0","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334707"
"Weitman M.","Weitman, Morris (57209371908)","57209371908","ITEM CHARACTERISTICS AND LONG‐TERM RETENTION","1965","Journal of Educational Measurement","2","1","","37","47","10","0","10.1111/j.1745-3984.1965.tb00389.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338909&doi=10.1111%2fj.1745-3984.1965.tb00389.x&partnerID=40&md5=410f306f733086d83c133c246835610c","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338909"
"Carver R.P.; DuBois P.H.","Carver, Ronald P. (7005570366); DuBois, Philip H. (35608550900)","7005570366; 35608550900","THE RELATIONSHIP BETWEEN LEARNING AND INTELLIGENCE","1967","Journal of Educational Measurement","4","3","","133","136","3","1","10.1111/j.1745-3984.1967.tb00581.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340996&doi=10.1111%2fj.1745-3984.1967.tb00581.x&partnerID=40&md5=303abf980300a47c3661f58332eccd03","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340996"
"Caldwell E.; Hartnett R.","Caldwell, Edward (57190707916); Hartnett, Rodney (16486999100)","57190707916; 16486999100","SEX BIAS IN COLLEGE GRADING?","1967","Journal of Educational Measurement","4","3","","129","132","3","6","10.1111/j.1745-3984.1967.tb00580.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337133&doi=10.1111%2fj.1745-3984.1967.tb00580.x&partnerID=40&md5=1f4af49b0342ab6fbc48fa0ce2eb50a7","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337133"
"Hopkins K.D.; Lefever D.W.; Hopkins B.R.","Hopkins, Kenneth D. (25952508400); Lefever, D. Welty (57225223990); Hopkins, B.R. (57029887400)","25952508400; 57225223990; 57029887400","TV VS. TEACHER ADMINISTRATION OF STANDARDIZED TESTS: COMPARABILITY OF SCORES","1967","Journal of Educational Measurement","4","1","","35","40","5","4","10.1111/j.1745-3984.1967.tb00567.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338588&doi=10.1111%2fj.1745-3984.1967.tb00567.x&partnerID=40&md5=156649a7b34683ee418bb03fbdc1046c","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338588"
"Stanley J.C.; Porter A.C.","Stanley, Julian C. (7402185684); Porter, Andrew C. (57210728301)","7402185684; 57210728301","CORRELATION OF SCHOLASTIC APTITUDE TEST SCORE WITH COLLEGE GRADES FOR NEGROES VERSUS WHITES","1967","Journal of Educational Measurement","4","4","","199","218","19","30","10.1111/j.1745-3984.1967.tb00589.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337531&doi=10.1111%2fj.1745-3984.1967.tb00589.x&partnerID=40&md5=c4cf36d7458bb5212b3504e3664028e3","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337531"
"Coffman W.E.","Coffman, William E. (25955174100)","25955174100","ON THE VALIDITY OF ESSAY TESTS OF ACHIEVEMENT","1966","Journal of Educational Measurement","3","2","","151","156","5","31","10.1111/j.1745-3984.1966.tb00872.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337895&doi=10.1111%2fj.1745-3984.1966.tb00872.x&partnerID=40&md5=bf6ffbe997bd4ebb54c52af3026e095f","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337895"
"Stanley J.C.","Stanley, Julian C. (7402185684)","7402185684","ANALYSIS OF VARIANCE OF GAIN SCORES WHEN INITIAL ASSIGNMENT IS RANDOM","1966","Journal of Educational Measurement","3","2","","179","182","3","2","10.1111/j.1745-3984.1966.tb00877.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335358&doi=10.1111%2fj.1745-3984.1966.tb00877.x&partnerID=40&md5=d50108b642dc6bb73e2bfd6ec7d28d8c","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335358"
"Dizney H.","Dizney, Henry (6506416391)","6506416391","CHARACTERISTICS OF CLASSROOM TEST ITEMS IDENTIFIED BY STUDENTS AS “UNFAIR”","1965","Journal of Educational Measurement","2","1","","119","121","2","0","10.1111/j.1745-3984.1965.tb00401.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336843&doi=10.1111%2fj.1745-3984.1965.tb00401.x&partnerID=40&md5=11563f1b9f9db7d630cfd90bbcc829b9","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982336843"
"Schwarz J.C.","Schwarz, J. Conrad (7402433773)","7402433773","A NEW PROCEDURE FOR ADMINISTERING OBJECTIVE TESTS TO LARGE CLASSES","1967","Journal of Educational Measurement","4","3","","167","168","1","0","10.1111/j.1745-3984.1967.tb00586.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340120&doi=10.1111%2fj.1745-3984.1967.tb00586.x&partnerID=40&md5=c359b937891a263306c884f3dce7b93e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340120"
"Forehand G.A.","Forehand, Garlie A. (25952215000)","25952215000","THE ROLE OF THE EVALUATOR IN CURRICULUM RESEARCH","1966","Journal of Educational Measurement","3","3","","199","204","5","2","10.1111/j.1745-3984.1966.tb00880.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341732&doi=10.1111%2fj.1745-3984.1966.tb00880.x&partnerID=40&md5=9a30dd9409e633052fd75b4cda642be6","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341732"
"Adams S.; Yon Brock R.C.","Adams, Sam (57042785000); Yon Brock, Robert C. (57190709369)","57042785000; 57190709369","THE DEVELOPMENT OF THE A‐V SCALE OF ATTITUDES TOWARD MATHEMATICS","1967","Journal of Educational Measurement","4","4","","247","248","1","1","10.1111/j.1745-3984.1967.tb00594.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340368&doi=10.1111%2fj.1745-3984.1967.tb00594.x&partnerID=40&md5=d35db46a47629b62216333f328e84296","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340368"
"Schrader W.B.","Schrader, W.B. (57205964659)","57205964659","A TAXONOMY OF EXPECTANCY TABLES","1965","Journal of Educational Measurement","2","1","","29","35","6","11","10.1111/j.1745-3984.1965.tb00388.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340405&doi=10.1111%2fj.1745-3984.1965.tb00388.x&partnerID=40&md5=ef849d57e863ed5f71252c05437b3052","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340405"
"Clark J.L.D.","Clark, John L. D. (57225952247)","57225952247","HEM‐BY‐ITEM PARALLEL ACHIVEMENT TESTS FOR DIFFERENT FOREIGN LANGUAGES","1965","Journal of Educational Measurement","2","1","","77","83","6","1","10.1111/j.1745-3984.1965.tb00394.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334772&doi=10.1111%2fj.1745-3984.1965.tb00394.x&partnerID=40&md5=f2184dafc5368824278c2957e6d5eeab","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334772"
"Stanley J.C.","Stanley, Julian C. (7402185684)","7402185684","GENERAL AND SPECIAL FORMULAS FOR RELIABILITY OF DIFFERENCES","1967","Journal of Educational Measurement","4","4","","249","252","3","21","10.1111/j.1745-3984.1967.tb00595.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338731&doi=10.1111%2fj.1745-3984.1967.tb00595.x&partnerID=40&md5=7df42465efa93834b24c7be4bfa2164e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338731"
"Cooley W.W.","Cooley, William W. (7006060335)","7006060335","THE PROJECT TALENT DATA BANK","1965","Journal of Educational Measurement","2","2","","134","138","4","1","10.1111/j.1745-3984.1965.tb00405.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334934&doi=10.1111%2fj.1745-3984.1965.tb00405.x&partnerID=40&md5=acc991cdef16e0d998a137691522dbb7","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334934"
"Hartnett R.T.; Seligsohn H.C.","Hartnett, Rodney T. (16486999100); Seligsohn, Harriet C. (56623012700)","16486999100; 56623012700","THE EFFECTS OF VARYING DEGREES OF ANONYMITY ON RESPONSES TO DIFFERENT TYPES OF PSYCHOLOGICAL QUESTIONNAIRES","1967","Journal of Educational Measurement","4","2","","95","103","8","9","10.1111/j.1745-3984.1967.tb00576.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335109&doi=10.1111%2fj.1745-3984.1967.tb00576.x&partnerID=40&md5=614fea0da68246e61084f021ee3d3d2d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335109"
"Covington M.V.","Covington, Martin V. (7005536533)","7005536533","A CHILDHOOD ATTITUDE INVENTORY FOR PROBLEM SOLVING","1966","Journal of Educational Measurement","3","3","","234","234","0","5","10.1111/j.1745-3984.1966.tb00886.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337248&doi=10.1111%2fj.1745-3984.1966.tb00886.x&partnerID=40&md5=3e57d2bae7ca1e419623d9f185eef16b","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337248"
"Glass G.V.","Glass, Gene V (10939588000)","10939588000","FACTORS IN TEACHERS' PERCEPTIONS OF STUDENTS","1967","Journal of Educational Measurement","4","2","","87","93","6","5","10.1111/j.1745-3984.1967.tb00575.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982057235&doi=10.1111%2fj.1745-3984.1967.tb00575.x&partnerID=40&md5=53bc00540cb2627fb92055db40541f50","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982057235"
"Yee A.H.","Yee, Albert H. (7102354277)","7102354277","IS THE MINNESOTA TEACHER ATTITUDE INVENTORY VALID AND HOMOGENEOUS?","1967","Journal of Educational Measurement","4","3","","151","161","10","3","10.1111/j.1745-3984.1967.tb00584.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337280&doi=10.1111%2fj.1745-3984.1967.tb00584.x&partnerID=40&md5=93c3516eb0656f4cdb27a061c8b03459","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337280"
"Cox R.C.","Cox, Richard C. (57188898018)","57188898018","ITEM SELECTION TECHNIQUES AND EVALUATION OF INSTRUCTIONAL OBJECTIVES","1965","Journal of Educational Measurement","2","2","","181","185","4","9","10.1111/j.1745-3984.1965.tb00413.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982343044&doi=10.1111%2fj.1745-3984.1965.tb00413.x&partnerID=40&md5=eaa7dddab77ec6d1617d346baaf3702d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982343044"
"Aiken L.R., Jr","Aiken, Lewis R. (35382397400)","35382397400","ANOTHER LOOK AT WEIGHTING TEST ITEMS","1966","Journal of Educational Measurement","3","2","","183","185","2","4","10.1111/j.1745-3984.1966.tb00878.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341787&doi=10.1111%2fj.1745-3984.1966.tb00878.x&partnerID=40&md5=07f3cfd7c87f6a8958a2d48cc6854178","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341787"
"Veal L.R.","Veal, L. Ramon (57188899265)","57188899265","MEASURING WRITING IMPROVEMENT DURING AN NDEA ENGLISH INSTITUTE","1966","Journal of Educational Measurement","3","4","","303","308","5","2","10.1111/j.1745-3984.1966.tb00895.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341822&doi=10.1111%2fj.1745-3984.1966.tb00895.x&partnerID=40&md5=11a64940ff656675257f64d6c43b78a5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341822"
"Cox R.C.; Graham G.T.","Cox, Richard C. (57188898018); Graham, Glenn T. (57190709709)","57188898018; 57190709709","THE DEVELOPMENT OF A SEQUENTIALLY SCALED ACHIEVEMENT TEST","1966","Journal of Educational Measurement","3","2","","147","150","3","10","10.1111/j.1745-3984.1966.tb00871.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341426&doi=10.1111%2fj.1745-3984.1966.tb00871.x&partnerID=40&md5=204d83b0ca73289350c352c62cae07b9","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341426"
"Lehmann I.J.","Lehmann, Irvin J. (7006109048)","7006109048","Curricular Differences in Selected Cognitive and Affective Characteristics","1965","Journal of Educational Measurement","2","1","","103","110","7","1","10.1111/j.1745-3984.1965.tb00398.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340338&doi=10.1111%2fj.1745-3984.1965.tb00398.x&partnerID=40&md5=a206229bb8f58f5188ca15a05ade1a82","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340338"
"Stodola Q.C.; Peterson D.E.; Holoien M.O.","Stodola, Quentin C. (57190056757); Peterson, Donald E. (57190710182); Holoien, Martin O. (57190712040)","57190056757; 57190710182; 57190712040","SOME PRACTICAL USES OF DATA PROCESSING METHODS IN CLASSROOM TESTING AND STUDENT PERSONNEL SERVICES","1965","Journal of Educational Measurement","2","1","","117","118","1","0","10.1111/j.1745-3984.1965.tb00400.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335656&doi=10.1111%2fj.1745-3984.1965.tb00400.x&partnerID=40&md5=ba67661e725cf4e7ebd6128275e8b832","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335656"
"Astin A.W.","Astin, Alexander W. (6701568242)","6701568242","POTENTIAL USES OF DATA COLLECTED THROUGH MASSIVE TESTING PROGRAMS","1965","Journal of Educational Measurement","2","2","","131","133","2","0","10.1111/j.1745-3984.1965.tb00404.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982336902&doi=10.1111%2fj.1745-3984.1965.tb00404.x&partnerID=40&md5=3df6c4fb5cd74de95e0cc0da545a42b8","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982336902"
"Stake R.E.; Womer F.B.; Hills J.R.","Stake, Robert E. (6603605777); Womer, Frank B. (24544088600); Hills, John R. (16516588500)","6603605777; 24544088600; 16516588500","THE ANSWER‐SHEET PURCHASER'S DILEMMA","1966","Journal of Educational Measurement","3","4","","269","276","7","0","10.1111/j.1745-3984.1966.tb00889.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335131&doi=10.1111%2fj.1745-3984.1966.tb00889.x&partnerID=40&md5=eded605eef0d7f8a3ed3ce9eebfe2c96","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335131"
"Bartlett C.J.","Bartlett, C.J. (7102859076)","7102859076","A FORCED‐CHOICE TEACHER ATTITUDE INVENTORY","1966","Journal of Educational Measurement","3","4","","296","296","0","0","10.1111/j.1745-3984.1966.tb00893.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337156&doi=10.1111%2fj.1745-3984.1966.tb00893.x&partnerID=40&md5=bcc0794b58ec9b1019c7137278508ae3","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337156"
"Linn R.L.","Linn, Robert L. (56126633100)","56126633100","GRADE ADJUSTMENTS FOR PREDICTION OF ACADEMIC PERFORMANCE: A REVIEW","1966","Journal of Educational Measurement","3","4","","313","329","16","20","10.1111/j.1745-3984.1966.tb00897.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982343171&doi=10.1111%2fj.1745-3984.1966.tb00897.x&partnerID=40&md5=468895dfbf3d77987338b1d083360092","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982343171"
"Kowitz G.T.; Armstrong C.M.","Kowitz, Gerald T. (56952895500); Armstrong, Charles M. (57190708732)","56952895500; 57190708732","PATTERNS OF ACADEMIC DEVELOPMENT","1965","Journal of Educational Measurement","2","2","","207","212","5","0","10.1111/j.1745-3984.1965.tb00417.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338643&doi=10.1111%2fj.1745-3984.1965.tb00417.x&partnerID=40&md5=74287582079a73959459077ed7c1aef5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338643"
"Hastings J.T.","Hastings, J. Thomas (7202027187)","7202027187","CURRICULUM EVALUATION: THE WHY OF THE OUTCOMES","1966","Journal of Educational Measurement","3","1","","27","32","5","5","10.1111/j.1745-3984.1966.tb00861.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982333907&doi=10.1111%2fj.1745-3984.1966.tb00861.x&partnerID=40&md5=f04bef02adc748d7c0f69e6ddea0e24b","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982333907"
"Maberly N.C.","Maberly, Norman C. (57042537400)","57042537400","CHARACTERISTICS OF INTERNAL CONSISTENCY ESTIMATES WITHIN RESTRICTED SCORE RANGES","1967","Journal of Educational Measurement","4","1","","15","19","4","2","10.1111/j.1745-3984.1967.tb00564.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982073809&doi=10.1111%2fj.1745-3984.1967.tb00564.x&partnerID=40&md5=264d3ba80d982576cdd83a5551bf6bc2","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982073809"
"Millman J.; Glass G.V.","Millman, Jason (25954577400); Glass, Gene V (10939588000)","25954577400; 10939588000","RULES OF THUMB FOR WRITING THE ANOVA TABLE","1967","Journal of Educational Measurement","4","2","","41","51","10","15","10.1111/j.1745-3984.1967.tb00568.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337945&doi=10.1111%2fj.1745-3984.1967.tb00568.x&partnerID=40&md5=c036b8cd9f3ebcfa3839df7f105eef6a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337945"
"Grobman H.","Grobman, Hulda (6506108679)","6506108679","THE PLACE OF EVALUATION IN THE BIOLOGICAL SCIENCES CURRICULUM STUDY","1966","Journal of Educational Measurement","3","3","","205","212","7","0","10.1111/j.1745-3984.1966.tb00881.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982334555&doi=10.1111%2fj.1745-3984.1966.tb00881.x&partnerID=40&md5=a6f0368f16318a3414b054e3b10c69c8","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982334555"
"Gelso C.J.; Klock J.A.","Gelso, Charles J. (7004021750); Klock, Joseph A. (57190710198)","7004021750; 57190710198","THE “ACADEMIC” VS. THE “TOTAL” HIGH SCHOOL AVERAGE: A RE‐EXAMINATION","1967","Journal of Educational Measurement","4","2","","59","61","2","1","10.1111/j.1745-3984.1967.tb00570.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982338518&doi=10.1111%2fj.1745-3984.1967.tb00570.x&partnerID=40&md5=8d043517ef9626bff3002f04801a4871","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982338518"
"Bauernfeind R.H.","Bauernfeind, Robert H. (57225410692)","57225410692","TEACHER PREFERENCES FOR TYPES OF STANDARDIZED TESTS: STUDIES IN THREE ILLINOIS SCHOOL DISTRICTS, 1964–1965","1967","Journal of Educational Measurement","4","1","","11","14","3","0","10.1111/j.1745-3984.1967.tb00563.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982340906&doi=10.1111%2fj.1745-3984.1967.tb00563.x&partnerID=40&md5=ea56229e376652efce2eb04175523742","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982340906"
"Hanna G.S.","Hanna, Gerald S. (24325536600)","24325536600","THE USE OF STUDENTS' PREDICTIONS OF SUCCESS IN GEOMETRY AND YEAR OF HIGH SCHOOL TO AUGMENT PREDICTIONS MADE FROM TEST SCORES AND PAST GRADES","1967","Journal of Educational Measurement","4","3","","137","141","4","1","10.1111/j.1745-3984.1967.tb00582.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335805&doi=10.1111%2fj.1745-3984.1967.tb00582.x&partnerID=40&md5=361dcb348e420d9dcb9e296f367406e9","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335805"
"Justman J.","Justman, Joseph (25956149700)","25956149700","ACADEMIC APTITUDE AND READING TEST SCORES OF DISADVANTAGED CHILDREN SHOWING VARYING DEGREES OF MOBILITY","1965","Journal of Educational Measurement","2","2","","151","155","4","2","10.1111/j.1745-3984.1965.tb00409.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337147&doi=10.1111%2fj.1745-3984.1965.tb00409.x&partnerID=40&md5=ecf1e2dcb58f78dcc0c1f916f4d86ba4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337147"
"Lange A.; Lehmann I.J.; Mehrens W.A.","Lange, Allan (57190711045); Lehmann, Irvin J. (7006109048); Mehrens, William A. (6602621148)","57190711045; 7006109048; 6602621148","USING ITEM ANALYSIS TO IMPROVE TESTS","1967","Journal of Educational Measurement","4","2","","65","68","3","10","10.1111/j.1745-3984.1967.tb00572.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982076514&doi=10.1111%2fj.1745-3984.1967.tb00572.x&partnerID=40&md5=02c6c959003144676c379e7fc8910603","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982076514"
"Furst E.J.","Furst, Edward J. (35470468800)","35470468800","TASKS OF EVALUATION IN AN EXPERIMENTAL ECONOMICS COURSE","1966","Journal of Educational Measurement","3","3","","213","218","5","1","10.1111/j.1745-3984.1966.tb00882.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982337149&doi=10.1111%2fj.1745-3984.1966.tb00882.x&partnerID=40&md5=b2fef6f1e33dbb388c7c4204968da40a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982337149"
"Williamson M.L.; Hopkins K.D.","Williamson, Malcom L. (57190711356); Hopkins, Kenneth D. (25952508400)","57190711356; 25952508400","THE USE OF “NONE‐OF‐THESE” VERSUS HOMOGENEOUS ALTERNATIVES ON MULTIPLE‐CHOICE TESTS: EXPERIMENTAL RELIABILITY AND VALIDITY COMPARISONS","1967","Journal of Educational Measurement","4","2","","53","58","5","12","10.1111/j.1745-3984.1967.tb00569.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982335489&doi=10.1111%2fj.1745-3984.1967.tb00569.x&partnerID=40&md5=1dbaa7c10bd909bd6ed990ab330f6fc4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982335489"
"Irwin D.O.","Irwin, Dale O. (57190708023)","57190708023","RELIABILITY OF THE WECHSLER INTELLIGENCE SCALE FOR CHILDREN","1966","Journal of Educational Measurement","3","4","","287","292","5","17","10.1111/j.1745-3984.1966.tb00891.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982341087&doi=10.1111%2fj.1745-3984.1966.tb00891.x&partnerID=40&md5=cfa13d8b07dc7e036adb355e26aa3e19","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84982341087"
