Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
Hau K.-T.; Chang H.-H.,"Hau, Kit-Tai (7006812724); Chang, Hua-Hua (7407524642)",7006812724; 7407524642,Item selection in computerized adaptive testing: Should more discriminating be used first?,2001,Journal of Educational Measurement,38,3,,249,266,17,34,10.1111/j.1745-3984.2001.tb01126.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035438304&doi=10.1111%2fj.1745-3984.2001.tb01126.x&partnerID=40&md5=470f15673cdd1622f4238eeaae750fa2,"During computerized adaptive testing (CAT), items are selected continuously according to the test-taker's estimated ability. The traditional method of attaining the highest efficiency in ability estimation is to select items of maximum Fisher information at the currently estimated ability. Test security has become a problem because high-discrimination items are more likely to be selected and become overexposed. So, there seems to be a tradeoff between high efficiency in ability estimations and balanced usage of items. This series of four studies with simulated data addressed the dilemma by focusing on the notion of whether more or less discriminating items should be used first in CAT. The first study demonstrated that the common maximum information method with Sympson and Hetter (1985) control resulted in the use of more discriminating items first. The remaining studies showed that using items in the reverse order (i.e., less discriminating items first), as described in Chang and Ying's (1999) stratified method had potential advantages: (a) a more balanced item usage and (b) a relatively stable resultant item pool structure with easy and inexpensive management: This stratified method may have ability-estimation efficiency better than or close to that of other methods, particularly for operational item pools when retired items cannot be totally replenished with similar highly discriminating items. It is argued that the judicious selection of items, as in the stratified method, is a more active control of item exposure, which can successfully even out the usage of all items.",,,Article,Final,,Scopus,2-s2.0-0035438304
Clauser B.E.; Swanson D.B.; Harik P.,"Clauser, Brian E. (7003595460); Swanson, David B. (7201859959); Harik, Polina (6506596303)",7003595460; 7201859959; 6506596303,Multivariate generalizability analysis of the impact of training and examinee performance information on judgments made in an Angoff-style standard-setting procedure,2002,Journal of Educational Measurement,39,4,,269,290,21,31,10.1111/j.1745-3984.2002.tb01143.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036903844&doi=10.1111%2fj.1745-3984.2002.tb01143.x&partnerID=40&md5=bb9871dd26873679f3c328a1b4a34599,"Cut scores, estimated using the Angoff procedure, are routinely used to make high-stakes classification decisions based on examinee scores. Precision is necessary in estimation of cut scores because of the importance of these decisions. Although much has been written about how these procedures should be implemented, there is relatively little literature providing empirical support for specific approaches to providing training and feedback to standard-setting judges. This article presents a multivariate generalizability analysis designed to examine the impact of training and feedback on various sources of error in estimation of cut scores for a standard-setting procedure in which multiple independent groups completed the judgments. The results indicate that after training, there was little improvement in the ability of judges to rank order items by difficulty but there was a substantial improvement in inter-judge consistency in centering ratings. The results also show a substantial group effect. Consistent with this result, the direction of change for the estimated cut score was shown to be group dependent.",,,Article,Final,,Scopus,2-s2.0-0036903844
Gierl M.J.; Khaliq S.N.,"Gierl, Mark J. (6701316189); Khaliq, Shameem Nyla (7004599110)",6701316189; 7004599110,Identifying sources of differential item and bundle functioning on translated achievement tests: A confirmatory analysis,2001,Journal of Educational Measurement,38,2,,164,187,23,91,10.1111/j.1745-3984.2001.tb01121.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035373504&doi=10.1111%2fj.1745-3984.2001.tb01121.x&partnerID=40&md5=7fe967e9d2eaadc948e91e7c7d1006cc,"Increasingly, tests are being translated and adapted into different languages. Differential item functioning (DIF) analyses are often used to identify non-equivalent items across language groups. However, few studies have focused on understanding why some translated items produce DIF. The purpose of the current study is to identify sources of differential item and bundle functioning on translated achievement tests using substantive and statistical analyses. A substantive analysis of existing DIF items was conducted by an 11-member committee of testing specialists. In their review, four sources of translation DIF were identified. Two certified translators used these four sources to categorize a new set of DIF items from Grade 6 and 9 Mathematics and Social Studies Achievement Tests. Each item was associated with a specific source of translation DIF and each item was anticipated to favor a specific group of examinees. Then, a statistical analysis was conducted on the items in each category using SIBTEST. The translators sorted the mathematics DIF items into three sources, and they correctly predicted the group that would he favored for seven of the eight items or bundles of items across two grade levels. The translators sorted the social studies DIF items into four sources, and they correctly predicted the group that would be favored for eight of the 13 items or bundles of items across two grade levels. The majority of items in mathematics and social studies were associated with differences in the words, expressions, or sentence structure of items that are not inherent to the language and/or culture. By combining substantive and statistical DIF analyses, researchers can study the sources of DIF and create a body of confirmed DIF hypotheses that may be used to develop guidelines and test construction principles for reducing DIF on translated tests.",,,Article,Final,,Scopus,2-s2.0-0035373504
Vispoel W.P.; Hendrickson A.B.; Bleiler T.,"Vispoel, Walter P. (6603886282); Hendrickson, Amy B. (7006207129); Bleiler, Timothy (6603213880)",6603886282; 7006207129; 6603213880,Limiting answer review and change on computerized adaptive vocabulary tests: Psychometric and attitudinal results,2000,Journal of Educational Measurement,37,1,,21,38,17,22,10.1111/j.1745-3984.2000.tb01074.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034146413&doi=10.1111%2fj.1745-3984.2000.tb01074.x&partnerID=40&md5=cf6b0e76c8431fefc79c3f16bdef2794,"Previous simulation studies of computerized adaptive tests (CATs) have revealed that the validity and precision of proficiency estimates can be maintained when review opportunities are limited to items within successive blocks. Our purpose in this study was to evaluate the effectiveness of CATs with such restricted review options in a live testing setting. Vocabulary CATs were compared under four conditions: (a) no item review allowed, (b) review allowed only within successive 5-item blocks, (c) review allowed only within successive 10-item blocks, and (d) review allowed only after answering all 40 items. Results revealed no trustworthy differences among conditions in vocabulary proficiency estimates, measurement error, or testing time. Within each review condition, ability estimates and number correct scores increased slightly after review, more answers were changed from wrong to right than from right to wrong, most examinees who changed answers improved proficiency estimates by doing so, and nearly all examinees indicated that they had an adequate opportunity to review their previous answers. These results suggest that restricting review opportunities on CATs may provide a viable way to satisfy examinee desires, maintain validity and measurement precision, and keep testing time at acceptable levels.",,,Article,Final,,Scopus,2-s2.0-0034146413
Caruso J.C.; Witkiewitz K.,"Caruso, John C. (7101691430); Witkiewitz, Katie (8773671600)",7101691430; 8773671600,Increasing the reliability of ability-achievement difference scores: An example using the Kaufman assessment battery for children,2002,Journal of Educational Measurement,39,1,,39,58,19,4,10.1111/j.1745-3984.2002.tb01134.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036005464&doi=10.1111%2fj.1745-3984.2002.tb01134.x&partnerID=40&md5=54cd1c619a744966c932ae0c823cb292,"In this study, we focused on increasing the reliability of ability-achievement difference scores using the Kaufman Assessment Battery for Children (KABC) as an example. Ability-achievement difference scores are often used as indicators of learning disabilities, but when they are derived from traditional equally weighted ability and achievement scores, they have suboptimal psychometric properties because of the high correlations between the scores. As an alternative to equally weighted difference scores, we examined an orthogonal reliable component analysis (RCA) solution and an oblique principal component analysis (PCA) solution for the standardization sample of the KABC (among 5- to 12-year-olds). The components were easily identifiable as the simultaneous processing, sequential processing, and achievement constructs assessed by the KABC. As judged via the score intercorrelations, all three types of scores had adequate convergent validity, while the orthogonal RCA scores had superior discriminant validity, followed by the oblique PCA scores. Differences between the orthogonal RCA scores were more reliable than differences between the oblique PCA scores, which were in turn more reliable than differences between the traditional equally weighted scores. The increased reliability with which the KABC differences are assessed with the orthogonal RCA method has important practical implications, including narrower confidence intervals around difference scores used in individual administrations of the KABC.",,,Article,Final,,Scopus,2-s2.0-0036005464
Clauser B.E.; Harik P.; Clyman S.G.,"Clauser, Brian E. (7003595460); Harik, Polina (6506596303); Clyman, Stephen G. (6603827946)",7003595460; 6506596303; 6603827946,The generalizability of scores for a performance assessment scored with a computer-automated scoring system,2000,Journal of Educational Measurement,37,3,,245,261,16,29,10.1111/j.1745-3984.2000.tb01085.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034257275&doi=10.1111%2fj.1745-3984.2000.tb01085.x&partnerID=40&md5=f78cf09671c70b0d191dcbbc8478a787,"When performance assessments are delivered and scored by computer, the costs of scoring may be substantially lower than those of scoring the same assessment based on expert review of the individual performances. Computerized scoring algorithms also ensure that the scoring rules are implemented precisely and uniformly. Such computerized algorithms represent an effort to encode the scoring policies of experts. This raises the question, would a different group of experts have produced a meaningfully different algorithm? The research reported in this paper uses generalizability theory to assess the impact of using independent, randomly equivalent groups of experts to develop the scoring algorithms for a set of computer-simulation tasks designed to measure physicians' patient management skills. The results suggest that the impact of this ""expert group"" effect may be significant but that it can be controlled with appropriate test development strategies. The appendix presents multivariate generalizability analysis to examine the stability of the assessed proficiency across scores representing the scoring policies of different groups of experts.",,,Article,Final,,Scopus,2-s2.0-0034257275
Spray J.A.; Huang C.-Y.,"Spray, Judith A. (7006830106); Huang, Chi-Yu (7406887458)",7006830106; 7406887458,Obtaining test blueprint weights from job analysis surveys,2000,Journal of Educational Measurement,37,3,,187,201,14,14,10.1111/j.1745-3984.2000.tb01082.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034257276&doi=10.1111%2fj.1745-3984.2000.tb01082.x&partnerID=40&md5=a8054115ebb86e218c1241663171081f,"A method for combining multiple scale responses from job or task surveys based on a hierarchical ranking scheme is presented. A rationale for placing the resulting ordinal information onto an interval scale of measurement using the Rasch Rating Scale Model is also provided. After a simple linear transformation, the item or task parameter estimates can be used to obtain item weights to be used in constructing test blueprints. Prior weights can then be used to modify the item weights after data collection, based either on content balancing requirements or Bayesian prior content weights from SMEs (subject matter experts). Finally, a method is suggested to link two or more surveys, again using the Rasch Rating Scale Model and the computer program, Bigsteps, when it is desirable to shorten the length of the typical job or task survey.",,,Article,Final,,Scopus,2-s2.0-0034257276
Sykes R.C.; Yen W.M.,"Sykes, Robert C. (7101991229); Yen, Wendy M. (7102684621)",7101991229; 7102684621,The scaling of mixed-item-format tests with the one-parameter and two-parameter partial credit models,2000,Journal of Educational Measurement,37,3,,221,244,23,10,10.1111/j.1745-3984.2000.tb01084.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034257274&doi=10.1111%2fj.1745-3984.2000.tb01084.x&partnerID=40&md5=07fff436778026289ebce41a00716a7d,"Item response theory scalings were conducted for six tests with mixed item formats. These tests differed in their proportions of constructed response (c.r.) and multiple choice (m.c.) items and in overall difficulty. The scalings included those based on scores for the c.r. items that had maintained the number of levels as the item rubrics, either produced from single ratings or multiple ratings that were averaged and rounded to the nearest integer, as well as scalings for a single form of c.r. items obtained by summing multiple ratings. A one-parameter (1PPC) or two-parameter (2PPC) partial credit model was used for the c.r. items and the one-parameter logistic (1PL) or three-parameter logistic (3PL) model for the m.c. items. Item fit was substantially worse with the combination 1PL/1PPC model than the 3PL/2PPC model due to the former's restrictive assumptions that there would be no guessing on the m.c. items and equal item discrimination across items and item types. The presence of varying item discriminations resulted in the 1PL/1PPC model producing estimates of item information that could be spuriously inflated for c.r. items that had three or more score levels. Information for some items with summed ratings were usually overestimated by 300% or more for the 1PL/1PPC model. These inflated information values resulted in under-estimated standard errors of ability estimates. The constraints posed by the restricted model suggests limitations on the testing contexts in which the 1PL/1PPC model can be accurately applied.",,,Article,Final,,Scopus,2-s2.0-0034257274
Sotaridona L.S.; Meijer R.R.,"Sotaridona, Leonardo S. (6506883239); Meijer, Rob R. (7006574564)",6506883239; 7006574564,Statistical properties of the K-index for detecting answer copying,2002,Journal of Educational Measurement,39,2,,115,132,17,40,10.1111/j.1745-3984.2002.tb01138.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036014603&doi=10.1111%2fj.1745-3984.2002.tb01138.x&partnerID=40&md5=485db2d6fd45df35077ffe6784303a9d,"We investigated the statistical properties of the K-index (Holland, 1996) that can be used to detect copying behavior on a test. A simulation study was conducted to investigate the applicability of the K-index for small, medium, and large datasets. Furthermore, the Type I error rate and the detection rate of this index were compared with the copying index, ω (Wollack, 1997). Several approximations were used to calculate the K-index. Results showed that all approximations were able to hold the Type I error rates below the nominal level. Results further showed that using co resulted in higher detection rates than the K-indices for small and medium sample sizes (100 and 500 simulees).",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-0036014603
Plake B.S.; Impara J.C.; Irwin P.M.,"Plake, Barbara S. (6603689848); Impara, James C. (6602233011); Irwin, Patrick M. (7101824713)",6603689848; 6602233011; 7101824713,Consistency of Angoff-based predictions of item performance: Evidence of technical quality of results from the angoff standard setting method,2000,Journal of Educational Measurement,37,4,,347,355,8,9,10.1111/j.1745-3984.2000.tb01091.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034337088&doi=10.1111%2fj.1745-3984.2000.tb01091.x&partnerID=40&md5=7d48032d3ee0122cfed6fa4fa257a3eb,"Judgmental standard-setting methods, such as the Angoff (1971) method, use item performance estimates as the basis for determining the minimum passing score (MPS).Therefore, the accuracy of these item performance estimates is crucial to the validity of the resulting MPS. Recent researchers (Shepard, 1995: Impara & Plake, 1998; National Research Council, 1999) have called into question the ability of judges to make accurate item performance estimates for target subgroups of candidates, such as minimally competent candidates. The purpose of this study was to examine the intra-and inter-rater consistency of item performance estimates from an Angoff standard setting. Results provide evidence that item perforperformance estimates were consistent within and across panels within and across years. Factors that might have influenced this high degree of reliability in the item performance estimates in a standard setting study are discussed.",,,Article,Final,,Scopus,2-s2.0-0034337088
Cohen J.; Snow S.,"Cohen, Jon (55475147800); Snow, Stephanie (7006271942)",55475147800; 7006271942,Impact of changing difficulty on inferences from the national assessment of educational progress,2002,Journal of Educational Measurement,39,2,,91,114,23,0,10.1111/j.1745-3984.2002.tb01137.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036014602&doi=10.1111%2fj.1745-3984.2002.tb01137.x&partnerID=40&md5=f162f319d314108a2f73747da260e913,"The U.S. Department of Education measures student achievement through the National Assessment of Educational Progress (NAEP). NAEP estimates of population proficiency quantiles are based on a Bayesian multiple-imputation procedure. This article shows (a) that the resulting estimates depend directly on the mix of item difficulties on the test, and (b) the difficulty of items on the NAEP mathematics exam has increased over time. Does the increasing difficulty of the exam lead to observable changes in student performance over time? This study compared the simulated performance of 1990 examinees on the easier 1990 exam and the more difficult 1996 exam. No significant differences were found. While our results instill confidence that these changes have not impacted the NAEP trend line, our findings are both data-specific and limited in scope, and NAEP should carefully evaluate future adjustments to the test in this manner.",,,Article,Final,,Scopus,2-s2.0-0036014602
Wainer H.; Sheehan K.M.; Wang X.,"Wainer, Howard (7006218234); Sheehan, Kathleen M. (7005727437); Wang, Xiaohui (57219369196)",7006218234; 7005727437; 57219369196,Some paths toward making praxis scores more useful,2000,Journal of Educational Measurement,37,2,,113,140,27,39,10.1111/j.1745-3984.2000.tb01079.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034195155&doi=10.1111%2fj.1745-3984.2000.tb01079.x&partnerID=40&md5=fa26469def5bf842983e111094b0ade9,"In this study we describe an analytic method for aiding in the generation of subscales that characterize the deep structure of tests. In addition we also derive a procedure for estimating scores for these scales that are much more statistically stable than subscores computed solely from the items that are contained on that scale. These scores achieve their stability through augmentation with information from other related information on the test. These methods were used to complement each other on a data set obtained from a Praxis administration. We found that the deep structure of the test yielded ten subscales and that, because the test was essentially unidimensional, ten subscores could be computed, all with very high reliability. This result was contrasted with the calculation of six traditional subscales based on surface features of the items. These subscales also yielded augmented subscores of high reliability.",,,Article,Final,,Scopus,2-s2.0-0034195155
Dorans N.J.; Holland P.W.,"Dorans, Neil J. (6602289148); Holland, Paul W. (7202792268)",6602289148; 7202792268,Population invariance and the equatability of tests: Basic theory and the linear case,2000,Journal of Educational Measurement,37,4,,281,306,25,189,10.1111/j.1745-3984.2000.tb01088.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034337086&doi=10.1111%2fj.1745-3984.2000.tb01088.x&partnerID=40&md5=2acce36c4bfa3db4d4850ec5d34d0a90,"How does the fact that two tests should not be equated manifest itself? This paper addresses this question through the study of the degree to which equating functions fail to exhibit population invariance across subpopulations. Equating functions are supposed to be population invariant by definition. But, when two tests are not equatable, it is possible that the linking functions, used to connect the scores of one to the scores of the other, are not invariant across different populations of examinees. While no acceptable equating function is ever completely population invariant, in the situations where equating is usually performed we believe that the dependence of the equating function on the population used to compute it is usually small enough to be ignored. We introduce two root-mean-square difference measures of the degree to which the functions used to link two tests computed on different subpopulations differ from the linking function computed for the whole population. We also introduce the system of ""parallel-linear"" linking functions for multiple subpopulations and show that, for this system, our measure of population invariance can be computed easily from the standardized mean differences between the scores of the subpopulations on the two tests. For the parallel-linear case, we develop a correlation-based upper bound on our measure that holds for all systems of subpopulations. We illustrate these ideas using data from the SAT I and from a concordance study of several combinations of ACT and SAT I scores. In the appendices, we give some theoretical results bearing on the other equating ""requirements"" of ""same construct,"" ""same reliability"" and one aspect of Lord's concept of equity.",,,Article,Final,,Scopus,2-s2.0-0034337086
Congdon P.J.; McQueen J.,"Congdon, Peter J. (36875104000); McQueen, Joy (7006882913)",36875104000; 7006882913,The stability of rater severity in large-scale assessment programs,2000,Journal of Educational Measurement,37,2,,163,178,15,83,10.1111/j.1745-3984.2000.tb01081.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034195156&doi=10.1111%2fj.1745-3984.2000.tb01081.x&partnerID=40&md5=b7b71b62891c0895272278412bd26e25,"The purpose of this study was to investigate the stability of rater severity over an extended rating period. Multifaceted Rasch analysis was applied to ratings of 16 raters on writing performances of 8,285 elementary school students. Each performance was rated by two trained raters over a period of seven rating days. Performances rated on the first day were re-rated at the end of the rating period. Statistically significant differences between raters were found within each day and in all days combined. Daily estimates of the relative severity of individual raters were found to differ significantly from single, on-average estimates for the whole rating period. For 10 raters, severity estimates on the last day were significantly different from estimates on the first day. These findings cast doubt on the practice of using a single calibration of rater severity as the basis for adjustment of person measures.",,,Article,Final,,Scopus,2-s2.0-0034195156
Jodoin M.G.,"Jodoin, Michael G. (6603491163)",6603491163,Measurement efficiency of innovative item formats in computer-based testing,2003,Journal of Educational Measurement,40,1,,1,15,14,49,10.1111/j.1745-3984.2003.tb01093.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037357320&doi=10.1111%2fj.1745-3984.2003.tb01093.x&partnerID=40&md5=acee0176470faa5f5162e07bc9dc3b5c,"The psychometric literature provides little empirical evaluation of examinee test data to assess essential psychometric properties of innovative items. In this study, examinee responses to conventional (e.g., multiple choice) and innovative item formats in a computer-based testing program were analyzed for IRT information with the three-parameter and graded response models. The innovative item types considered in this study provided more information across all levels of ability than multiple-choice items. In addition, accurate timing data captured via computer administration were analyzed to consider the relative efficiency of the multiple choice and innovative item types. As with previous research, multiple-choice items provide more information per unit time. Implications for balancing policy, psychometric, and pragmatic factors in selecting item formats are also discussed.",,,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-0037357320
Sotaridona L.S.; Meijer R.R.,"Sotaridona, Leonardo S. (6506883239); Meijer, Rob R. (7006574564)",6506883239; 7006574564,Two new statistics to detect answer copying,2003,Journal of Educational Measurement,40,1,,53,69,16,36,10.1111/j.1745-3984.2003.tb01096.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037354099&doi=10.1111%2fj.1745-3984.2003.tb01096.x&partnerID=40&md5=76a49e1efd8cda47266389e568cb9817,"Two new indices to detect answer copying on a multiple-choice test - S1 and S2 - were proposed. The S1 index is similar to the K index (Holland, 1996) and the K̄2 index (Sotaridona & Meijer, 2002) but the distribution of the number of matching incorrect answers of the source and the copier is modeled by the Poisson distribution instead of the binomial distribution to improve the detection rate of K and K̄2. The S2 index was proposed to overcome a limitation of the K and K̄2 index, namely, their insensitiveness to correct answers copying. The S2 index incorporates the matching correct answers in addition to the matching incorrect answers. A simulation study was conducted to investigate the usefulness of S1 and S2 for 40- and 80-item tests, 100 and 500 sample sizes, and 10%, 20%, 30%, and 40% answer copying. The Type I errors and detection rates of S1 and S2 were compared with those of the K̄2 and the ω copying index (Wollack, 1997). Results showed that all four indices were able to maintain their Type I errors, with S1 and K̄2 being slightly conservative compared to S2 and ω. Furthermore, S1 had higher detection rates than K̄2. The S2 index showed a significant improvement in detection rate compared to K and K̄2.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-0037354099
Wang T.; Kolen M.J.; Harris D.J.,"Wang, Tianyou (55709761000); Kolen, Michael J. (6603925839); Harris, Deborah J. (7403921256)",55709761000; 6603925839; 7403921256,Psychometric properties of scale scores and performance levels for performance assessments using polytomous IRT,2000,Journal of Educational Measurement,37,2,,141,162,21,30,10.1111/j.1745-3984.2000.tb01080.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034195157&doi=10.1111%2fj.1745-3984.2000.tb01080.x&partnerID=40&md5=83f747d56b3e23d82123a473d1276056,"With a focus on performance assessments, this paper describes procedures for calculating conditional standard error of measurement (CSEM) and reliability of scale scores and classification consistency of performance levels. Scale scores that are transformations of total raw scores are the focus of these procedures, although other types of raw scores are considered as well. Polytomous IRT models provide the psychometric foundation for the procedures that are described. The procedures are applied using test data from ACT's Work Keys Writing Assessment to demonstrate their usefulness. Two polytomous IRT models were compared, as were two different procedures for calculating scores. One simulation study was done using one of the models to evaluate the accuracy of the proposed procedures. The results suggest that the procedures provide quite stable estimates and have the potential to be useful in a variety of performance assessment situations.",,,Article,Final,,Scopus,2-s2.0-0034195157
Tate R.,"Tate, Richard (7102471183)",7102471183,Performance of a proposed method for the linking of mixed format tests with constructed response and multiple choice items,2000,Journal of Educational Measurement,37,4,,329,346,17,24,10.1111/j.1745-3984.2000.tb01090.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034337084&doi=10.1111%2fj.1745-3984.2000.tb01090.x&partnerID=40&md5=9fbe7f1e2e920bc6c893a34a5c66251d,"The error associated with a proposed linking method for tests consisting of both constructed response and multiple choice items was investigated in a simulation study. Study factors that were varied included the relative proportion of constructed response items in the test, the size of the year-to-year change in the ability metric, the number of anchor items, the number of linking papers to be reassessed, and the presence of guessing. The results supported the use of the proposed linking method. In addition, simulations were used to illustrate possible linking bias resulting from (a) the use of the traditional linking method and (b) the use of only multiple choice anchor items in the presence of test multidimensionality.",,,Article,Final,,Scopus,2-s2.0-0034337084
Wang N.,"Wang, Ning (7404340600)",7404340600,Use of the Rasch IRT Model in Standard Setting: An Item-mapping Method,2003,Journal of Educational Measurement,40,3,,231,253,22,47,10.1111/j.1745-3984.2003.tb01106.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346331551&doi=10.1111%2fj.1745-3984.2003.tb01106.x&partnerID=40&md5=c846ca2c1c2c4d12ace2852ac219388c,"This article provides both logical and empirical evidence to justify the use of an item-mapping method for establishing passing scores for multiple-choice licensure and certification examinations. After describing the item-mapping standard-setting process, the rationale and theoretical basis for this method are discussed, and the similarities and differences between the item-mapping and the Bookmark methods are also provided. Empirical evidence supporting use of the item-mapping method is provided by comparing results from four standard-setting studies for diverse licensure and certification examinations. The four cut score studies were conducted using both the item-mapping and the Angoff methods. Rating data from the four standard-setting studies, using each of the two methods, were analyzed using item-by-rater random effects generalizability and dependability studies to examine which method yielded higher inter-judge consistency. Results indicated that the item-mapping method produced higher inter-judge consistency and achieved greater rater agreement than the Angoff method.",,,Article,Final,,Scopus,2-s2.0-0346331551
Lee G.; Fitzpatrick A.R.,"Lee, Guemin (7404851825); Fitzpatrick, Anne R. (7004620831)",7404851825; 7004620831,The effects of a student sampling plan on estimates of the standard errors for student passing rates,2003,Journal of Educational Measurement,40,1,,17,28,11,1,10.1111/j.1745-3984.2003.tb01094.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037356391&doi=10.1111%2fj.1745-3984.2003.tb01094.x&partnerID=40&md5=4bd96e9b0f70e731c8ec15c8200b953d,"Examined in this study were three procedures for estimating the standard errors of school passing rates using a generalizability theory model. Also examined was how these procedures behaved for student samples that differed in size. The procedures differed in terms of their assumptions about the populations from which students were sampled, and it was found that student sample size generally had a notable effect on the size of the standard error estimates they produced. Also the three procedures produced markedly different standard error estimates when student sample size was small.",,,Article,Final,,Scopus,2-s2.0-0037356391
Smits N.; Mellenbergh G.J.; Vorst H.C.M.,"Smits, Niels (14219522200); Mellenbergh, Gideon J. (7003739438); Vorst, Harrie C.M. (6602890202)",14219522200; 7003739438; 6602890202,Alternative missing data techniques to grade point average: Imputing unavailable grades,2002,Journal of Educational Measurement,39,3,,187,206,19,21,10.1111/j.1745-3984.2002.tb01173.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036727283&doi=10.1111%2fj.1745-3984.2002.tb01173.x&partnerID=40&md5=028c1f91f91736558ed395e220f99835,"In this article, grade point average (GPA) is considered a missing data technique for unavailable grades in school grade records. In Study 1, theoretical and empirical differences between GPA and seven alternative missing grade techniques were considered. These seven techniques are subject mean substitution, corrected subject mean, subject correlation substitution, regression imputation, expectation maximization algorithm imputation and two multiple imputation methods - stochastic regression imputation and data augmentation. The missing grade techniques differ greatly. Data augmentation and stochastic regression imputation appear to be superior as missing grade techniques. In Study 2, the completed grade records (observed and imputed values) were used in two prediction analyses of academic achievement. One analysis was based on unweighed grades, the other on weighed grades. In both analyses, alternative missing grade methods produced better and more consistent predictions. It is concluded that some alternative missing grade methods are superior to GPA.",,,Article,Final,,Scopus,2-s2.0-0036727283
Ban J.-C.; Hanson B.A.; Yi Q.; Harris D.J.,"Ban, Jae-Chun (7006808582); Hanson, Bradley A. (7102036381); Yi, Qing (23092639000); Harris, Deborah J. (7403921256)",7006808582; 7102036381; 23092639000; 7403921256,Data sparseness and on-line pretest item calibration-scaling methods in CAT,2002,Journal of Educational Measurement,39,3,,207,218,11,14,10.1111/j.1745-3984.2002.tb01174.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036727284&doi=10.1111%2fj.1745-3984.2002.tb01174.x&partnerID=40&md5=5897050256de3ae53a5773cb60c9420a,"The purpose of this study was to compare and evaluate three on-line pretest item calibration-scaling methods (the marginal maximum likelihood estimate with one expectation maximization [EM] cycle [OEM] method, the marginal maximum likelihood estimate with multiple EM cycles [MEM] method, and Stocking's Method B) in terms of item parameter recovery when the item responses to the pretest items in the pool are sparse. Simulations of computerized adaptive tests were used to evaluate the results yielded by the three methods. The MEM method produced the smallest average total error in parameter estimation, and the OEM method yielded the largest total error.",,,Article,Final,,Scopus,2-s2.0-0036727284
Embretson S.; Gorin J.,"Embretson, Susan (6603914093); Gorin, Joanna (9249493900)",6603914093; 9249493900,Improving construct validity with cognitive psychology principles,2001,Journal of Educational Measurement,38,4,,343,368,25,135,10.1111/j.1745-3984.2001.tb01131.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035563921&doi=10.1111%2fj.1745-3984.2001.tb01131.x&partnerID=40&md5=5164d1821bb56ae9f9a17d1a6d953255,"Cognitive psychology principles have been heralded as possibly central to construct validity. In this paper, testing practices are examined in three stages: (a) the past, in which the traditional testing research paradigm left little role for cognitive psychology principles, (b) the present, in which testing research is enhanced by cognitive psychology principles, and (c) the future, for which we predict that cognitive psychology's potential will be fully realized through item design. An extended example of item design by cognitive theory is given to illustrate the principles. A spatial ability test that consists of an object assembly task highlights how cognitive design principles can lead to item generation.",,,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-0035563921
