"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"PREDIGER D.J.","PREDIGER, DALE J. (6602111339)","6602111339","CONVERTING TEST DATA TO COUNSELING INFORMATION: SYSTEM TRIAL‐WITH FEEDBACK","1971","Journal of Educational Measurement","8","3","","161","169","8","1","10.1111/j.1745-3984.1971.tb00920.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990419942&doi=10.1111%2fj.1745-3984.1971.tb00920.x&partnerID=40&md5=d394e050626540be613f7d84051f2ff8","A computer‐based system for converting test data into locally‐validated counseling information was developed and field tested with potential vocational school students. Two data‐information conversion procedures were used: similarity (centour) scores based on discriminant analyses and success estimates based on experience tables. Longitudinal validation analyses involving over 1500 students and 20 interest and aptitude measures provided the empirical base for the data‐information conversion procedures. Similarity scores and success estimates were developed for each of the 12 vocational program areas in which the students enrolled. These reporting procedures were field tested with 1000 students enrolled in 12 high schools, Illustrations of the similarity score reporting procedures are provided along with summaries of student reactions to these procedures. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84990419942"
"STAFFORD R.E.","STAFFORD, RICHARD E. (7102379641)","7102379641","THE SPEEDEDNESS QUOTIENT: A NEW DESCRIPTIVE STATISTIC FOR TESTS","1971","Journal of Educational Measurement","8","4","","275","277","2","18","10.1111/j.1745-3984.1971.tb00937.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013501989&doi=10.1111%2fj.1745-3984.1971.tb00937.x&partnerID=40&md5=299a1a53380c70833dbb840a73aa6399","It is proposed to describe the speededness of a test by a new statistic, the Speededness Quotient (SQ). The SQ is derived by dividing the total number of unattempted items by the total number of errors. It is suggested that test publishers should report the SQ of a test especially when reporting the reliability as an odd‐even correlation coefficient. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85013501989"
"BAKER E.L.","BAKER, EVA L. (7401660666)","7401660666","THE EFFECTS OF MANIPULATED ITEM WRITING CONSTRAINTS ON THE HOMOGENEITY OF TEST ITEMS","1971","Journal of Educational Measurement","8","4","","305","309","4","2","10.1111/j.1745-3984.1971.tb00943.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954675651&doi=10.1111%2fj.1745-3984.1971.tb00943.x&partnerID=40&md5=9ee0c566c6e23484c5d532de68c271d5","Described are the effects of four sets of instructions on the observed item inter‐ correlations of current events and subtraction items. The four conditions were: (a) general objective, (b) behavioral objective, (c) behavioral objective plus test item, and (d) behavioral objective plus item‐form. Two tests, one in each subject matter, constructed by selecting four items generated from each of the experimental conditions, were administered to 51 seventh grade children. Not found were the expected tendencies toward greater homogeneity among items produced under the three conditions employing behavioral objectives. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84954675651"
"ANGOFF W.H.; FORD S.F.","ANGOFF, WILLIAM H. (16648034100); FORD, SUSAN F. (7201423034)","16648034100; 7201423034","ITEM‐RACE INTERACTION ON A TEST OF SCHOLASTIC APTITUDE","1973","Journal of Educational Measurement","10","2","","95","105","10","119","10.1111/j.1745-3984.1973.tb00787.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948884958&doi=10.1111%2fj.1745-3984.1973.tb00787.x&partnerID=40&md5=cb746c5ec66c5a00407f3319d1198ade","Several samples of black and white students were drawn from the 1970 PSAT administration in Georgia and studied for item x race interaction on both the verbal and mathematical sections of the test. When subsamples of candidates were drawn from their respective racial groups, matched on mathematical for the study of verbal items and matched on verbal for the study of mathematical items, there was an observable decrease in the size of the item x race interaction, suggesting that one factor contributing to that interaction was simply the difference in performance levels on the test shown by the two races. Further analyses demonstrated a moderate item x group interaction for blacks native to different cities and a moderate item x group interaction for blacks native to areas of different population density. Copyright © 1973, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84948884958"
"PACK E.C.","PACK, ELBERT C. (57195041144)","57195041144","THE EFFECTS OF TESTING UPON ATTITUDE TOWARDS THE METHOD AND CONTENT OF INSTRUCTION","1972","Journal of Educational Measurement","9","2","","141","144","3","1","10.1111/j.1745-3984.1972.tb00770.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911557824&doi=10.1111%2fj.1745-3984.1972.tb00770.x&partnerID=40&md5=e722ca738c510d1afa0e6fd1d9a79a81","Senior high school mathematics students were taught computer arithmetic via self‐instructional materials. Following instruction they were randomly assigned to one of two groups. One group was tested with a norm‐referenced measure made up of items having moderate difficulty and high correlations with each other; the other group was tested with a criterion‐referenced measure designed to assess attainment of specific behavioral objectives. Student attitude toward the content of instruction and toward the mode of instruction was assessed immediately following. Significantly more positive attitude toward the subject matter of instruction was associated with the use of the criterion‐referenced measure. Differences in attitude toward mode of instruction were not significant. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84911557824"
"SCHUSTER D.H.","SCHUSTER, D.H. (7102831114)","7102831114","AN ANALYSIS OF FLUNKED‐OUT AND READMITTED STUDENTS","1971","Journal of Educational Measurement","8","3","","171","175","4","2","10.1111/j.1745-3984.1971.tb00921.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970190600&doi=10.1111%2fj.1745-3984.1971.tb00921.x&partnerID=40&md5=712da2faf8e052398802cfa4643b82c3","This study utilized multiple regression analysis to develop equations to predict a committee's decision on whether to readmit flunked‐out college students and to develop a second equation to predict grade point average the first quarter after readmitting such students. Data for similar students for a second academic year provided a hold‐out group to cross‐validate the regression equations. The committee's decision to readmit students could be predicted fairly well (cross‐validity = .61) from the variables of setting realistic goals, math test score, number of quality points short of a passing average, and a self‐analysis of failure. The attempt to predict the grade point average the first quarter after readmission was much less successful (cross‐validity = .32). A different set of student factors seemed to be influential in accounting for a committee's decision to readmit a student and for the student's subsequent grade performance if admitted Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84970190600"
"ECHTERNACHT G.J.; BOLDT R.F.; SELLMAN W.S.","ECHTERNACHT, G.J. (6506072437); BOLDT, R.F. (57189161790); SELLMAN, W.S. (57030439100)","6506072437; 57189161790; 57030439100","PERSONALITY INFLUENCES ON CONFIDENCE TEST SCORES","1972","Journal of Educational Measurement","9","3","","235","241","6","8","10.1111/j.1745-3984.1972.tb00957.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977031908&doi=10.1111%2fj.1745-3984.1972.tb00957.x&partnerID=40&md5=ae063bbbf49642b924d9fc649563ebca","From the earliest years in the development of confidence testing, several authors have expressed the concern that confidence test scores were influenced, to a measurable degree, by personality variables. Advocates of confidence testing have claimed that the effects of personality variables can be reduced with practice. This study attempts to evaluate the association of personality variables with confidence test scores in light of practice. It was concluded that although significant correlations between personality variables and confidence testing scores could be obtained, these correlations did not hold up with replication. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84977031908"
"GOLDMAN R.D.; WARREN R.","GOLDMAN, ROY D. (7402001118); WARREN, REBECCA (57195040437)","7402001118; 57195040437","DISCRIMINANT ANALYSIS OF STUDY STRATEGIES CONNECTED WITH COLLEGE GRADE SUCCESS IN DIFFERENT MAJOR FIELDS","1973","Journal of Educational Measurement","10","1","","39","47","8","25","10.1111/j.1745-3984.1973.tb00780.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970339984&doi=10.1111%2fj.1745-3984.1973.tb00780.x&partnerID=40&md5=284be1d3b693fa1af48d10a7d4ba949d","A study techniques questionnaire was administered to 538 students enrolled in upper division college classes. Multivariate analysis of variance was employed to compare the centroids of questionnaire responses of students in four major fields who had above and below average grades. There were significant differences in group centroids for the comparison between major fields and between grade levels. There was no significant interaction. The major differences between students with above and below average grades appeared to be reflected in “clerical diligence” and cognitive “activity.” Successful students were not only more diligent in their study habits, but also more likely to transform actively scholastic information. For the comparison of major field groups, two discriminant functions were significant. One function seemed to reflect mathematical‐logical thinking while the other reflected “applied‐subjective” thinking. The major field groups formed a science‐nonscience continuum on the first function but not on the second. Copyright © 1973, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84970339984"
"SHOEMAKER D.M.","SHOEMAKER, DAVID M. (57029927000)","57029927000","A NOTE ON ALLOCATING ITEMS TO SUBTESTS IN MULTIPLE MATRIX SAMPLING AND APPROXIMATING STANDARD ERRORS OF ESTIMATE WITH THE JACKKNIFE","1973","Journal of Educational Measurement","10","3","","211","219","8","3","10.1111/j.1745-3984.1973.tb00799.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965897721&doi=10.1111%2fj.1745-3984.1973.tb00799.x&partnerID=40&md5=bc57adee3d16727d06d5302df10009ac","Investigated empirically through post mortem item‐examinee sampling were the relative merits of two alternative procedures for allocating items to subtests in multiple matrix sampling and the feasibility of using the jackknife in approximating standard errors of estimate. The results indicate clearly that a partially balanced incomplete block design is preferable to random sampling in allocating items to subtests. The jackknife was found to better approximate standard errors of estimate in the latter item allocation procedure than in the former. Copyright © 1973, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84965897721"
"EMRICK J.A.","EMRICK, JOHN A. (57195044821)","57195044821","AN EVALUATION MODEL FOR MASTERY TESTING","1971","Journal of Educational Measurement","8","4","","321","326","5","33","10.1111/j.1745-3984.1971.tb00946.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987177937&doi=10.1111%2fj.1745-3984.1971.tb00946.x&partnerID=40&md5=7ec00bc4ecb0365b2e4ef960d2a305d0","Noting the desirability of the current shift toward mastery testing and criterion‐referenced test procedures, an evaluation model is presented which should be useful and practical for such purposes. This model is based on the assumptions that the learning of fundamental skills can be considered all or none, that each item response on a single skill test represents an unbiased sample of the examinee's true mastery status, that measurement error occurring on the test (as estimated from the average interitem correlation) can be of only one type (α or β) for each examinee, and that through practical and theoretical considerations of evaluation error costs and item error characteristics, an optimal mastery criterion can be calculated. Each of these assumptions is discussed and the resultant mastery criteria algorithm is described along with an example from the IPI math program. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987177937"
"CHASE C.I.; PUGH R.C.","CHASE, CLINTON I. (7102500238); PUGH, RICHARD C. (24427968300)","7102500238; 24427968300","SOCIAL CLASS AND PERFORMANCE ON AN INTELLIGENCE TEST","1971","Journal of Educational Measurement","8","3","","197","202","5","0","10.1111/j.1745-3984.1971.tb00925.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024944396&doi=10.1111%2fj.1745-3984.1971.tb00925.x&partnerID=40&md5=6841b673d02ef242635739af2645ec91","Noting the wide differences in verbal abilities of middle and lower class children, the investigators proposed that two groups of children, one from the lower class, one from the middle class, who achieve comparable total scores on a group intelligence test, would get their scores by successfully completing different sets of items. In the first study children were placed in social classes based on their fathers’ occupations, following guidelines from the Warner scale. Middle class children were matched with lower class children on total Otis scores. No item‐social class interaction was found. The study was repeated using the occupational categories of the Dictionary of Occupational Titles as a guide to social class standing. Again no item‐social class interaction appeared. If two social class groups are equated on total intelligence scores, one social class sample appears to succeed on essentially the same test items as does the other social class sample. A given score on an intelligence test appears to represent the same skills for one social class as it does for another social class. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85024944396"
"PRICE J.‐A.","PRICE, JO‐ANN (57195040471)","57195040471","AN INSTRUMENT FOR MEASURING STUDENT TEACHER MORALE","1971","Journal of Educational Measurement","8","1","","47","48","1","0","10.1111/j.1745-3984.1971.tb00906.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024996587&doi=10.1111%2fj.1745-3984.1971.tb00906.x&partnerID=40&md5=59aa6e4ed5ae2e0140c6aaab95c6ff66","Described in the article is an instrument designed to measure 12 dimensions of student teacher morale. The factors are based on 57 items taken from the Purdue Teacher Opinionaireand 43 items written specifically for the experimental instrument. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85024996587"
"HARRIS C.W.","HARRIS, CHESTER W. (16535830400)","16535830400","AN INTERPRETATION OF LIVINGSTON'S RELIABILITY COEFFICIENT FOR CRITERION‐REFERENCED TESTS","1972","Journal of Educational Measurement","9","1","","27","29","2","9","10.1111/j.1745-3984.1972.tb00757.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024988050&doi=10.1111%2fj.1745-3984.1972.tb00757.x&partnerID=40&md5=a5a2094cd42b10ed474e55b877823fbe","An alternative interpretation of Livingston's reliability coefficient is based on the notion of the relation of the size of the reliability coefficient to the range of talent. It is shown that the (generally) larger Livingston coefficient does not imply a smaller standard error of measurement and consequently does not imply a more dependable determination of whether or not a true score falls below (or exceeds) a given criterion value. Copyright © 1972, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85024988050"
"BAKAN R.","BAKAN, RITA (56947414800)","56947414800","ACADEMIC PERFORMANCE AND SELF‐CONCEPT AS A FUNCTION OF ACHIEVEMENT‐VARIABILITY","1971","Journal of Educational Measurement","8","4","","317","319","2","5","10.1111/j.1745-3984.1971.tb00945.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953092650&doi=10.1111%2fj.1745-3984.1971.tb00945.x&partnerID=40&md5=1715f21aa9bb2cec66a9139191426ec9","The relationship of achievement‐variability (standard deviation of grades) to changes over time in academic achievement and self‐concept of academic ability was investigated. Compared were 112 students having near average grade point averages (GPAs) but very high or very low achievement variability (AV) indices. The high AV group showed a significantly greater drop (17 less than .05) in both GPA and self‐concept of academic ability over the 5‐year period. There were no significant differences between the groups in intelligence scores or socio‐economic status ratings. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84953092650"
"SLAKTER M.J.; KOEHLER R.A.; HAMPTON S.H.","SLAKTER, MALCOLM J. (6603541799); KOEHLER, ROGER A. (57029863300); HAMPTON, SANDRA H. (57029969800)","6603541799; 57029863300; 57029969800","LEARNING TEST‐WISENESS BY PROGRAMMED TEXTS","1970","Journal of Educational Measurement","7","4","","247","254","7","14","10.1111/j.1745-3984.1970.tb00725.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970295235&doi=10.1111%2fj.1745-3984.1970.tb00725.x&partnerID=40&md5=4e195cd849b59db6b1151feeaef60b4e","High school seniors (84 males, 77 females) were randomly assigned to one of two treatment groups. One group received a programmed text designed to teach Ss to answer every item on an examination, whether or not the directions included a penalty for incorrect answers. The other group was administered a programmed text to teach certain selected aspects of test‐wiseness. Each group served as the control group for the other. The following day all Ss were administered a measure of willingness to guess and a measure of test‐wiseness. Two weeks later, all Ss received additional measures of willingness to guess and test‐wiseness. Analysis of the data indicated the group that received the guessing program answered significantly more items than its control group (on both the immediate and delayed tests), even though there was a penalty for incorrect answers. In similar fashion, the group exposed to the test‐wiseness program achieved significantly higher mean test‐wiseness scores than its control group. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84970295235"
"HILTON T.L.; PATRICK C.","HILTON, THOMAS L. (25952469500); PATRICK, CATHLEEN (57189649528)","25952469500; 57189649528","CROSS‐SECTIONAL VERSUS LONGITUDINAL DATA: AN EMPIRICAL COMPARISON OF MEAN DIFFERENCES IN ACADEMIC GROWTH","1970","Journal of Educational Measurement","7","1","","15","24","9","20","10.1111/j.1745-3984.1970.tb00689.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987335959&doi=10.1111%2fj.1745-3984.1970.tb00689.x&partnerID=40&md5=e1d4f4fb09070efc6f041c82f79b4d01","Three sources of data for studies of growth (matched longitudinal, unmatched longitudinal, and cross‐sectional) were compared using mean achievement test scores collected from 32,000 students tested repeatedly from 1961 to 1967. The principal results were that matched longitudinal data yielded significantly higher means than unmatched longitudinal data, and that a school's dropout rate was highly related to the discrepancy between cross‐sectional and matched longitudinal data (r= .85). Seven sources of differences among the three types of data were considered: age differences, cohort differences, time changes, equating errors, retest effects, cohort change effects, and selection effects. Methodological guidelines for future research in studies of growth and change are presented. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987335959"
"COX R.C.; STERRETT B.G.","COX, RICHARD C. (57188898018); STERRETT, BARBARA G. (57191122653)","57188898018; 57191122653","A MODEL FOR INCREASING THE MEANING OF STANDARDIZED TEST SCORES","1970","Journal of Educational Measurement","7","4","","227","228","1","2","10.1111/j.1745-3984.1970.tb00721.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987332228&doi=10.1111%2fj.1745-3984.1970.tb00721.x&partnerID=40&md5=357dae8f73ae857c841f6cb544e806c4","The model which is proposed to increase the meaningfulness of standardized test scores includes the following steps: (a) a precise description of curriculum objectives and a specification of pupil achievement in reference to these objectives; (b) the coding of each item on a standardized test with reference to the curriculum, and (c) the assignment of two scores to each pupil, one reflecting his achievement on items that test content to which he has been exposed; the other his achievement on items that test content beyond his present status in the curriculum or not represented in the curriculum at all. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987332228"
"KNAPP T.R.","KNAPP, THOMAS R. (24366321400)","24366321400","A NOTE CONCERNING CARVER'S “A MODEL FOR USING THE FINAL EXAMINATION AS A MEASURE OF THE AMOUNT LEARNED IN CLASSROOM LEARNING”","1970","Journal of Educational Measurement","7","1","","51","51","0","1","10.1111/j.1745-3984.1970.tb00695.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987306755&doi=10.1111%2fj.1745-3984.1970.tb00695.x&partnerID=40&md5=16614d48181636415b11fb51da201c74","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84987306755"
"MANN L.; TAYLOR R.G., JR.; PROGER B.B.; DUNGAN R.H.; TIDEY W.J.","MANN, LESTER (36723537500); TAYLOR, RAYMOND G. (55479086300); PROGER, BARTON B. (7801351689); DUNGAN, ROY H. (57191123837); TIDEY, WILLIAM J. (57191126127)","36723537500; 55479086300; 7801351689; 57191123837; 57191126127","THE EFFECT OF SERIAL RETESTING ON THE RELATIVE PERFORMANCE OF HIGH‐ AND LOW‐TEST ANXIOUS SEVENTH GRADE STUDENTS","1970","Journal of Educational Measurement","7","2","","97","104","7","3","10.1111/j.1745-3984.1970.tb00702.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987263300&doi=10.1111%2fj.1745-3984.1970.tb00702.x&partnerID=40&md5=8a641769a0a0654ddc16d79d767a5559","Serial retesting was investigated as a means of improving the test performance of high‐anxious students relative to that of their low‐anxious peers. The Test Anxiety Scale for Children was given to about 300 seventh grade students in a suburban school; the middle 50% were eliminated to maximize experimental variance. Six groups were established for high and low anxiety levels and for three ability levels. The Academic Promise Tests (except for the Abstract Reasoning Test) were then given four times at 1‐week intervals in the fall of the school year. All groups continued to improve significantly in a monotonic, linear fashion, with the greatest improvement occurring on the Numerical Test. Contrary to expectation, there were no significant interactions among previous achievement levels, predispositional test anxiety levels, and test trials. The greatest change on the Numerical Test occurred between the first test trial and the second test trial. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987263300"
"SCOTT N.C., JR.","SCOTT, NORVAL C. (57213225880)","57213225880","ZIP TEST: A QUICK LOCATOR TEST FOR MIGRANT CHILDREN","1970","Journal of Educational Measurement","7","1","","49","50","1","0","10.1111/j.1745-3984.1970.tb00694.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987305223&doi=10.1111%2fj.1745-3984.1970.tb00694.x&partnerID=40&md5=8dd2f44e2370de3a3b76d4e71268722d","A short test to measure proficiency in English, reading and mathematics of migrant children of elementary school age is described. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987305223"
"LOHNES P.R.; GRIBBONS W.D.","LOHNES, PAUL R. (25952686600); GRIBBONS, WARREN D. (25952498900)","25952686600; 25952498900","THE MARKOV CHAIN AS NULL HYPOTHESIS IN A DEVELOPMENT SURVEY","1970","Journal of Educational Measurement","7","1","","25","32","7","3","10.1111/j.1745-3984.1970.tb00690.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948877514&doi=10.1111%2fj.1745-3984.1970.tb00690.x&partnerID=40&md5=c65421bb84e118b54b9abc64ec7ead0e","Development criteria observed as time series on nominal variables pose a problem for research design. Markov chains are attractive in the first instance because they can handle such multivariate multinomial data sets, with results that are described and demonstrated on Career Development Study data. The power of the formal probability model is purchased at the expense of assumptions that may be unrealistic. It is argued and demonstrated that where the Markov chain theory for the data breaks down is precisely where the most interesting part of the message contained in the data resides. The Markov chain is shown to be a better null hypothesis against which to array the psychometric or other prediction model than is the usually employed random walk. A new prediction system that combines information from the Markov chain with the psychometric predictors is described and operated. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84948877514"
"CLARK P.M.; MIRELS H.L.","CLARK, PHILIP M. (57010670000); MIRELS, HERBERT L. (7004279909)","57010670000; 7004279909","FLUENCY AS A PERVASIVE ELEMENT IN THE MEASUREMENT OF CREATIVITY","1970","Journal of Educational Measurement","7","2","","83","86","3","71","10.1111/j.1745-3984.1970.tb00699.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987349229&doi=10.1111%2fj.1745-3984.1970.tb00699.x&partnerID=40&md5=4409a37845e15c0cf2b207ecb6e1d092","It was suggested that fluency, defined as number of responses, may misleadingly influence both high Intercorrelations sometimes reported among measures of creativity and low correlations sometimes reported between measures of creativity and intelligence. Subjects were 93 Saturday art school students between the ages of 9 and 15 years. Intercorrelations among five “creativity” scores derived from a slightly modified version of Torrance's Figure Completion Test and between these scores and Henmon‐Nelson Intelligence were compared using both raw creativity scores and creativity scores corrected for the effect of fluency. Uncorrected creativity scores intercorrelated high among themselves (mean r= .45) and low with intelligence (mean r= .09), while corrected creativity scores showed low intercorrelations among themselves (mean r= .08) and with intelligence (mean r= .13). These findings are interpreted as confirming the influence of fluency upon high intercorrelations among so‐called measures of creativity and as failing to support the suggestion that fluency may also influence low correlations among creativity and intelligence measures. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987349229"
"PFEIFER C.M., JR.; SEDLACEK W.E.","PFEIFER, C. MICHAEL (57532767000); SEDLACEK, WILLIAM E. (7004179297)","57532767000; 7004179297","THE VALIDITY OF ACADEMIC PREDICTORS FOR BLACK AND WHITE STUDENTS AT A PREDOMINANTLY WHITE UNIVERSITY","1971","Journal of Educational Measurement","8","4","","253","261","8","24","10.1111/j.1745-3984.1971.tb00934.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010190112&doi=10.1111%2fj.1745-3984.1971.tb00934.x&partnerID=40&md5=ef58e0e174a3a8f0a871734ac293479f","High school grades and both the verbal and mathematical scales of the Scholastic Aptitude Test (SAT‐V and SAT‐M, respectively) were examined as predictors of college grade point average in groups divided by race and sex. Results indicated that high school grades were not correlated as highly with college grades for black males as for the other three groups, although there were no significant differences in the correlation of either SAT‐V or SAT‐M with college grades. Moreover, the multiple regression equation for the black male group differed from the equations for the other groups in that SAT‐V is the predictor of primary importance rather than high school grades. Weights derived on a random sample of the student body caused substantial shrinkage of the multiple R only in the black male sample. Both black males and black females were significantly overpredicted by such weights. The importance of separate prediction equations for race‐sex groupings was emphasized. Copyright © 1971, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0010190112"
"CARVER R.P.","CARVER, RONALD P. (7005570366)","7005570366","ANALYSIS OF “CHUNKED” TEST ITEMS AS MEASURES OF READING AND LISTENING COMPREHENSION","1970","Journal of Educational Measurement","7","3","","141","150","9","11","10.1111/j.1745-3984.1970.tb00708.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987278636&doi=10.1111%2fj.1745-3984.1970.tb00708.x&partnerID=40&md5=47c84f8441c4d944fc2730d7941cc699","A new type of test item was developed which required Ss to recognize groups of words, i.e., chunks, whose meaning had been changed from that in the original reading or listening passage. In one study involving 52 Ss and 20 test variables, individual differences on the chunked reading test were found to correlate .68 with a multiple‐choice alternate form. In another study, the decrease in listening comprehension due to increased speech rate as measured by the chunked items was roughly parallel to the decrease as measured by the multiple‐choice questions. These data were interpreted as providing evidence for the validity of the chunked items as measures of comprehension. However, other results suggested that the chunked items may be less dependent upon grammatical and vocabulary knowledge and more sensitive to within individual changes in comprehension as compared to the traditional multiple‐choice question. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987278636"
"MEURIS G.","MEURIS, GEORGES (57190479273)","57190479273","THE STRUCTURE OF PRIMARY MENTAL ABILITIES OF BELGIAN SECONDARY SCHOOL STUDENTS","1970","Journal of Educational Measurement","7","3","","191","197","6","0","10.1111/j.1745-3984.1970.tb00716.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987263060&doi=10.1111%2fj.1745-3984.1970.tb00716.x&partnerID=40&md5=0c4cd73aeb2a6abbb4894580735451c8","A factor analysis was conducted of a test battery designed for use with Belgian secondary school students and based on Thurstone's earlier work on the primary mental abilities. The analysis provided construct validity evidence for the existence of verbal, numerical, spatial, and reasoning abilities in the Belgian sample and thus confirmed the theoretical conceptions guiding the development of the test battery. An examination of the factorial organization of these mental abilities for different age groups revealed a progressive differentiation of abilities with age. There was also evidence that intensive academic specialization improves performance in the abilities required by these specializations. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987263060"
"HALINSKI R.S.; FELDT L.S.","HALINSKI, RONALD S. (6506528423); FELDT, LEONARD S. (7003911114)","6506528423; 7003911114","THE SELECTION OF VARIABLES IN MULTIPLE REGRESSION ANALYSIS","1970","Journal of Educational Measurement","7","3","","151","157","6","70","10.1111/j.1745-3984.1970.tb00709.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987340430&doi=10.1111%2fj.1745-3984.1970.tb00709.x&partnerID=40&md5=8d4eb98efc82ed78ff4fcc20529d7f03","4 different procedures are commonly employed with sample data to reduce a set of predictor variables. In the present study these procedures were repeatedly applied to computer‐simulated samples to provide comparative data pertaining to two questions: (a) Which procedure can be expected to produce an equation that yields the most accurate predictions for the population? (b) Which procedure is most likely to identify the optimal set of independent variables? The samples were drawn from 12, mathematically defined, multivariate normal populations. Each population consisted of 1 criterion and 10 predictor variables. Five or fewer independent variables constituted the optimal set in each case. With respect to both questions small differences among the procedures were observed. However, the forward selection and stepwise procedures consistently produced more favorable results than the 2 backward elimination procedures. The question of the number of sampling units to use is discussed. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987340430"
"DARLINGTON R.B.","DARLINGTON, RICHARD B. (59025395800)","59025395800","SOME TECHNIQUES FOR MAXIMIZING A TEST'S VALIDITY WHEN THE CRITERION VARIABLE IS UNOBSERVED","1970","Journal of Educational Measurement","7","1","","1","14","13","6","10.1111/j.1745-3984.1970.tb00688.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987305242&doi=10.1111%2fj.1745-3984.1970.tb00688.x&partnerID=40&md5=8fce09473d50474e8074d71c25ce25df","A set of techniques is presented for constructing a test or test battery which can be inferred to correlate as highly as possible with a hypothetical construct which is named but not measured directly. Use of the techniques requires the test constructor to describe first the nature of the construct indirectly, by estimating the relative sizes of the construct's correlations with several observable variables which the test constructor has selected. Techniques are also described for estimating the validity of a test constructed by these methods. Copyright © 1970, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84987305242"
